mmsi,country_name,Search,Manual Label,Notes,Person,nn_times_classified_all,nn_number_max_labels_all,nn_average_length_all,nn_max_label_all,nn_max_score_all,nn_max_label_fishing_all,nn_max_fishing_score_all,nn_max_sublabel_all,nn_max_sub_score_all,nn_max_sublabel_fishing_all,nn_max_sub_fishing_score_all,positions,active_positions,active_hours,fishing_points,num_A,num_B,iso3,,average_length,avg_num_distinct_lengths,avg_width,number_valid_length_messages,gap_hours,num_gaps,training_label,training_sublabel,training_length,training_listsources,spoofing_hours,num_overlapping_segs,fishing_fraction
627184000,Ghana,https://www.google.com/search?q=mmsi%20627184000,,,,1,1,19.56606674194336,Tug_Pilot,0.996391236782074,Drifting_longlines,1.9896451703971252E-5,Tug,0.9951145648956299,Drifting_longlines,4.0010607335716486E-5,2211,2079,3073.3577777777773,82,0,0,GHA,,40.0,1.0,9.0,912,3364.546666666666,51,,,,,,,0.039442039442039445
627133000,Ghana,https://www.google.com/search?q=mmsi%20627133000,,,,1,1,20.039058685302734,Seismic_vessel,0.9921532273292542,Trawlers,1.7267297153011896E-5,Seismic_vessel,0.9943471550941467,Trawlers,2.1636700694216415E-5,2120,1508,2281.6940277777794,19,0,0,GHA,,40.0,1.0,9.0,1455,5267.672222222222,60,,,,,,,0.012599469496021221
627091000,Ghana,https://www.google.com/search?q=mmsi%20627091000,,,,2,1,19.09779167175293,Seismic_vessel,0.965381532907486,Trawlers,4.165214159002062E-4,Seismic_vessel,0.9763586819171906,Trawlers,5.405297815741505E-4,3881,2576,5255.359583333334,226,0,0,GHA,,50.0,1.0,9.0,1770,3037.3691666666664,60,,,,,,,0.08773291925465838
627192000,Ghana,https://www.google.com/search?q=mmsi%20627192000,,,,1,1,40.934532165527344,Tug_Pilot,0.9590506553649902,Purse_seines,2.352163864998147E-4,Tug,0.9551990628242493,Purse_seines,6.096205906942487E-4,4963,3485,3816.9388888888925,74,0,0,GHA,,48.0,1.0,10.0,2306,1543.7477777777776,25,,,,,,,0.021233859397417502
627171000,Ghana,https://www.google.com/search?q=mmsi%20627171000,,,,1,1,22.748451232910156,Seismic_vessel,0.9582114815711975,Trawlers,0.03890771418809891,Seismic_vessel,0.9477056264877319,Trawlers,0.05052487179636955,3600,3286,5959.311527777778,249,0,0,GHA,,40.0,1.0,8.0,1113,3301.839722222222,58,,,,,,,0.07577601947656726
251471110,Iceland,https://www.google.com/search?q=mmsi%20251471110,unknown_fishing,http://www.fiskifrettir.is/skipaskra/195/,VL,6,1,-9.829612255096436,Passenger,0.9999999602635702,Trawlers,5.243284567941019E-15,Sailing,0.9999937017758688,Squid,2.5949547875313143E-11,9219,6566,5546.910277777777,407,0,0,ISL,,,,,,,,,,,,,,0.061985988425220837
525999953,Indonesia,https://www.google.com/search?q=mmsi%20525999953,,,,1,1,12.169940948486328,Tug_Pilot,0.9905419945716858,Trawlers,2.4031840439420193E-5,Pilot,0.6992357969284058,Trawlers,6.150909757707268E-5,10251,8564,3383.0422222222187,0,0,0,IDN,,,,,,,,,,,,,,0.0
200001653,Invalid MMSI,https://www.google.com/search?q=mmsi%20200001653,unknown_fishing,found only at marrine traffic ,VL,4,1,-32.42253017425537,Passenger,1.0,Trawlers,7.864719476837734E-19,Sailing,0.9999997317790985,Trawlers,2.5891560331615592E-15,4804,3743,3418.4622222222224,112,185,0,,,,,,,,,,,,,56.75999999999999,5,0.029922522041143467
900006270,Invalid MMSI,https://www.google.com/search?q=mmsi%20900006270,unknown_fishing,found only at marrine traffic ,VL,1,1,11.746138572692871,Cargo_Tanker,1.0,Squid,1.0612761754472122E-13,Cargo,0.8181740641593933,Squid,1.134628483290441E-13,1145,1033,775.0120833333332,1,708,0,,,,,,,,,,,,,,,9.68054211035818E-4
800012254,Invalid MMSI,https://www.google.com/search?q=mmsi%20800012254,unknown_fishing,found only at marrine traffic ,VL,3,1,6.700362205505371,Passenger,0.9999999602635702,Trawlers,1.0963550824459766E-11,Sailing,0.9999993642171224,Trawlers,7.921644937236572E-11,2721,2283,5652.109444444444,56,608,0,,,24.0,1.0,0.0,3,,,,,,,1.5325,1,0.024529128339903637
900024238,Invalid MMSI,https://www.google.com/search?q=mmsi%20900024238,no info ,,VL,1,1,-4.881579875946045,Cargo_Tanker,0.9999997615814209,Trawlers,2.012229792514031E-11,Cargo,0.918004035949707,Trawlers,1.4150716189098578E-11,1207,1199,662.9609722222222,0,633,0,,,,,,,,,,,,,,,0.0
900021712,Invalid MMSI,https://www.google.com/search?q=mmsi%20900021712,unknown_fishing,no enouth info ,VL,1,1,3.846698760986328,Cargo_Tanker,0.9999996423721313,Squid,6.945250798084945E-12,Cargo,0.9797955751419067,Squid,2.936879255413527E-12,1827,1821,1605.6629166666667,0,1064,0,,,,,,,,,,,,,,,0.0
800007245,Invalid MMSI,https://www.google.com/search?q=mmsi%20800007245,unknown_fishing,no enouth info ,VL,1,1,-1.4727611541748047,Cargo_Tanker,0.9999996423721313,Squid,2.0442167923684362E-12,Cargo,0.9824517369270325,Squid,2.5055831975179244E-12,1199,1169,962.9898611111112,0,930,0,,,,,,,,,,,,,,,0.0
900006068,Invalid MMSI,https://www.google.com/search?q=mmsi%20900006068,unknown_but_not_fishing,HHH,VL,1,1,-5.751766681671143,Cargo_Tanker,0.9999995231628418,Trawlers,2.0086399557528445E-11,Cargo,0.9621812701225281,Trawlers,8.77465808346578E-12,1385,1168,1631.706111111111,0,829,0,,,,,,,,,,,,,,,0.0
900011937,Invalid MMSI,https://www.google.com/search?q=mmsi%20900011937,unknown_but_not_fishing,,VL,1,1,-3.0650510787963867,Cargo_Tanker,0.9999990463256836,Squid,7.936578477751866E-12,Cargo,0.9905104041099548,Squid,5.823510944302779E-12,1151,1098,1112.081388888889,0,587,0,,,,,,,,,,,,,,,0.0
900012351,Invalid MMSI,https://www.google.com/search?q=mmsi%20900012351,unknown_but_not_fishing,,VL,1,1,7.852058410644531,Cargo_Tanker,0.9999990463256836,Trawlers,6.741586022068757E-12,Cargo,0.9892675280570984,Squid,7.112541892256852E-12,1154,1138,1080.4794444444444,0,717,0,,,,,,,,,,,,,,,0.0
150200856,Invalid MMSI,https://www.google.com/search?q=mmsi%20150200856,no_idea_what_it_is,HHH,VL,1,1,11.392464637756348,Cargo_Tanker,0.999998927116394,Squid,7.6878330090846E-12,Cargo,0.960935115814209,Squid,5.23286188686134E-12,1318,1306,858.7969444444444,0,561,0,,,,,,,,,,,,,,,0.0
800016780,Invalid MMSI,https://www.google.com/search?q=mmsi%20800016780,no_idea_what_it_is,HHH,VL,1,1,5.46268367767334,Cargo_Tanker,0.9999988079071045,Squid,6.560483406525819E-11,Cargo,0.9719396233558655,Squid,3.3873792659733226E-11,1434,1146,967.1113888888888,0,1069,0,,,,,,,,,,,,,,,0.0
900006802,Invalid MMSI,https://www.google.com/search?q=mmsi%20900006802,no_idea_what_it_is,HHH,VL,2,1,7.927973747253418,Cargo_Tanker,0.9999985098838806,Squid,3.650918109499024E-12,Cargo,0.9953388273715973,Squid,4.104891123193899E-12,3594,2865,2056.0852777777777,0,2001,0,,,,,,,,,,,,,,,0.0
150201844,Invalid MMSI,https://www.google.com/search?q=mmsi%20150201844,no_idea_what_it_is,HHH,VL,1,1,9.970049858093262,Cargo_Tanker,0.9999984502792358,Squid,1.0990672781596711E-11,Cargo,0.9809244871139526,Squid,6.416333610259617E-12,1406,1397,770.7026388888889,0,403,0,,,,,,,,,,,,,,,0.0
150201295,Invalid MMSI,https://www.google.com/search?q=mmsi%20150201295,,,,1,1,5.993330478668213,Cargo_Tanker,0.9999970197677612,Squid,1.127292443420247E-11,Cargo,0.9950637221336365,Squid,1.4718521540446616E-11,1204,1152,643.9772222222223,1,261,0,,,,,,,,,,,,,,,8.680555555555555E-4
900021671,Invalid MMSI,https://www.google.com/search?q=mmsi%20900021671,,,,1,1,12.381998062133789,Cargo_Tanker,0.9999966621398926,Squid,2.5585639509828617E-11,Cargo,0.9879463315010071,Squid,1.877566331576208E-11,1423,1319,1149.457777777778,0,993,0,,,,,,,,,,,,,,,0.0
810030223,Invalid MMSI,https://www.google.com/search?q=mmsi%20810030223,,,,1,1,-3.121516704559326,Passenger,0.9999959468841553,Trawlers,1.372932967314E-8,Sailing,0.9999971389770508,Trawlers,1.5420752674799587E-8,1438,1395,1408.0826388888886,68,1034,0,,,,,,,255.07083333333335,3,,,,,,,0.04874551971326165
900008884,Invalid MMSI,https://www.google.com/search?q=mmsi%20900008884,,,,1,1,10.875968933105469,Cargo_Tanker,0.9999955892562866,Trawlers,3.650627300455511E-10,Cargo,0.9408488869667053,Trawlers,1.516898828768376E-10,1273,1218,1150.6091666666666,0,827,0,,,,,,,,,,,,,,,0.0
900011786,Invalid MMSI,https://www.google.com/search?q=mmsi%20900011786,,,,1,1,14.180065155029297,Cargo_Tanker,0.9999951124191284,Squid,3.0158705394134344E-11,Cargo,0.9844314455986023,Squid,2.0928848931678345E-11,1602,1487,1452.7602777777777,0,973,0,,,,,,,,,,,,,,,0.0
900005274,Invalid MMSI,https://www.google.com/search?q=mmsi%20900005274,,,,1,1,0.0551910400390625,Cargo_Tanker,0.9999951124191284,Trawlers,3.245113344707562E-10,Cargo,0.9491544365882874,Trawlers,3.7461486690482104E-10,1275,1217,905.494861111111,0,682,0,,,,,,,,,,,,,,,0.0
900004389,Invalid MMSI,https://www.google.com/search?q=mmsi%20900004389,,,,1,1,5.181675434112549,Cargo_Tanker,0.9999935626983643,Trawlers,3.573354057095912E-9,Cargo,0.9040735363960266,Trawlers,1.1674360367308623E-9,1394,1328,950.6495833333332,0,664,0,,,,,,,,,,,,,,,0.0
900010373,Invalid MMSI,https://www.google.com/search?q=mmsi%20900010373,,,,1,1,-2.3146371841430664,Cargo_Tanker,0.9999932050704956,Trawlers,2.6396817023877084E-11,Cargo,0.9905667901039124,Squid,2.0712948717305224E-11,1453,1432,1145.92875,0,675,0,,,,,,,,,,,,,,,0.0
900025573,Invalid MMSI,https://www.google.com/search?q=mmsi%20900025573,,,,1,1,22.381372451782227,Cargo_Tanker,0.999993085861206,Trawlers,3.656086197678654E-11,Cargo,0.9874927997589111,Trawlers,3.4326951003915696E-11,2854,2220,762.0051388888888,0,1487,0,,,,,,,,,,,,,,,0.0
900025242,Invalid MMSI,https://www.google.com/search?q=mmsi%20900025242,,,,2,1,11.55622386932373,Cargo_Tanker,0.9999926090240479,Squid,6.610852316957239E-11,Cargo,0.9839455187320709,Squid,3.894618828825802E-11,1245,1240,1144.3872222222221,0,536,0,,,,,,,,,,,,,,,0.0
200005490,Invalid MMSI,https://www.google.com/search?q=mmsi%20200005490,,,,2,1,-1.1232903003692627,Passenger,0.9999901056289673,Trawlers,6.55785431513678E-9,Sailing,0.9993286430835724,Pots_and_traps,2.9412047730659197E-7,2472,2304,6810.501111111111,0,380,0,,,,,,,,,,,,,,,0.0
800022057,Invalid MMSI,https://www.google.com/search?q=mmsi%20800022057,,,,1,1,14.920050621032715,Cargo_Tanker,0.9999899864196777,Trawlers,4.057624028441786E-12,Cargo,0.9830532670021057,Squid,6.979593118738858E-12,3247,1156,721.9956944444443,0,2391,0,,,,,,,,,,,,,,,0.0
900013912,Invalid MMSI,https://www.google.com/search?q=mmsi%20900013912,,,,3,1,-6.57573143641154,Cargo_Tanker,0.9999889135360718,Squid,1.584364968503412E-10,Cargo,0.9789389371871948,Squid,1.244868826077994E-10,5065,4965,5867.556527777777,0,2351,0,,,,,,,,,,,,,,,0.0
600011747,Invalid MMSI,https://www.google.com/search?q=mmsi%20600011747,,,,1,1,19.775667190551758,Cargo_Tanker,0.9999861717224121,Trawlers,1.8103657462020806E-10,Cargo,0.9736912250518799,Squid,1.396330273628621E-10,1289,1112,466.1688888888889,0,640,0,,,,,,,,,,,,,,,0.0
900015025,Invalid MMSI,https://www.google.com/search?q=mmsi%20900015025,,,,3,1,-7.634840329488118,Cargo_Tanker,0.9999847412109375,Trawlers,8.649862783214704E-9,Cargo,0.9743863542874655,Trawlers,4.1893711775116875E-9,3519,3383,4945.766527777778,0,1690,0,,,,,,,,,,,,,,,0.0
900021810,Invalid MMSI,https://www.google.com/search?q=mmsi%20900021810,,,,1,1,8.804095268249512,Cargo_Tanker,0.9999839067459106,Squid,6.742545965998659E-10,Cargo,0.986689031124115,Squid,4.2165756997114556E-10,1121,1109,716.2608333333335,0,693,0,,,,,,,,,,,,,,,0.0
900021066,Invalid MMSI,https://www.google.com/search?q=mmsi%20900021066,,,,1,1,4.290002822875977,Cargo_Tanker,0.9999833106994629,Squid,2.031591700424329E-10,Cargo,0.9909601211547852,Squid,1.9208572232809473E-10,1630,1416,1258.1023611111111,1,985,0,,,,,,,,,,,,,,,7.062146892655367E-4
900024549,Invalid MMSI,https://www.google.com/search?q=mmsi%20900024549,,,,1,1,7.159535884857178,Cargo_Tanker,0.9999829530715942,Squid,4.0694039804556326E-10,Cargo,0.9952357411384583,Squid,3.462305997459225E-10,1538,1329,1350.4469444444446,1,684,0,,,,,,,,,,,,,,,7.524454477050414E-4
126020135,Invalid MMSI,https://www.google.com/search?q=mmsi%20126020135,,,,2,1,12.044354915618896,Cargo_Tanker,0.9999814033508301,Squid,7.942166648194741E-11,Cargo,0.9801797568798065,Squid,9.522999801377628E-11,4510,3510,1726.6759722222223,13,2137,0,,,,,,,,,,,,,,,0.003703703703703704
900021133,Invalid MMSI,https://www.google.com/search?q=mmsi%20900021133,,,,1,1,-3.21420955657959,Cargo_Tanker,0.999981164932251,Trawlers,1.5317255241953376E-9,Cargo,0.99591463804245,Trawlers,5.635511501900226E-10,2180,1321,1285.5858333333333,0,1587,0,,,,,,,,,,,,,,,0.0
900005550,Invalid MMSI,https://www.google.com/search?q=mmsi%20900005550,,,,1,1,28.20691680908203,Cargo_Tanker,0.9999810457229614,Trawlers,1.860778371665095E-11,Cargo,0.9651606678962708,Trawlers,2.586868219633942E-11,1285,1272,1647.67625,0,934,0,,,,,,,,,,,,,,,0.0
900021183,Invalid MMSI,https://www.google.com/search?q=mmsi%20900021183,,,,3,1,7.3097381591796875,Cargo_Tanker,0.9999803702036539,Trawlers,1.5840556246623597E-10,Cargo,0.9841999014218649,Trawlers,1.0968696805870037E-10,1483,1155,1803.729166666667,0,1294,0,,,,,,,,,,,,,,,0.0
150203144,Invalid MMSI,https://www.google.com/search?q=mmsi%20150203144,,,,2,1,12.327247619628906,Cargo_Tanker,0.9999783635139465,Squid,9.949485593047092E-11,Cargo,0.9791429936885834,Squid,1.4297099832152882E-10,5298,5077,2913.8194444444434,8,1802,0,,,122.0,1.0,83.0,1,,,,,,,0.03722222222222222,1,0.0015757337010045302
600011825,Invalid MMSI,https://www.google.com/search?q=mmsi%20600011825,,,,1,1,13.235660552978516,Cargo_Tanker,0.9999774694442749,Trawlers,2.1508539393977344E-9,Cargo,0.9767782688140869,Trawlers,2.09629558156621E-9,3232,2188,562.889861111111,0,1410,0,,,,,,,,,,,,,,,0.0
900024512,Invalid MMSI,https://www.google.com/search?q=mmsi%20900024512,,,,1,1,21.43401527404785,Cargo_Tanker,0.999975323677063,Trawlers,2.84438278486121E-10,Cargo,0.9666578769683838,Squid,4.104067363730479E-10,4607,3668,1404.420138888889,144,2581,0,,,,,,,,,,,,,,,0.03925845147219193
800023317,Invalid MMSI,https://www.google.com/search?q=mmsi%20800023317,,,,1,1,16.91648292541504,Cargo_Tanker,0.9999735355377197,Trawlers,2.932755371887197E-9,Cargo,0.9287312626838684,Trawlers,1.3182260838462412E-9,1571,1521,1352.019861111111,0,1128,0,,,,,,,,,,,,,,,0.0
200001042,Invalid MMSI,https://www.google.com/search?q=mmsi%20200001042,,,,2,1,11.919095516204834,Cargo_Tanker,0.9999722838401794,Trawlers,1.0927502856576676E-9,Cargo,0.9545771181583405,Trawlers,6.102559029939544E-10,3137,3064,2784.7415277777777,0,916,0,,,,,,,,,,,,,,,0.0
900021899,Invalid MMSI,https://www.google.com/search?q=mmsi%20900021899,,,,2,1,8.88573956489563,Cargo_Tanker,0.9999632239341736,Squid,1.5461066454891537E-9,Cargo,0.9737139344215393,Squid,1.7982670769134401E-9,2694,2635,2065.467777777778,6,1473,0,,,,,,,,,,,,,,,0.0022770398481973433
900024181,Invalid MMSI,https://www.google.com/search?q=mmsi%20900024181,,,,2,1,14.714217185974121,Cargo_Tanker,0.9999602437019348,Trawlers,1.6952179660023603E-9,Cargo,0.9734374582767487,Trawlers,7.947399405239253E-10,1731,1375,2081.6769444444444,0,1331,0,,,,,,,,,,,,,,,0.0
900019542,Invalid MMSI,https://www.google.com/search?q=mmsi%20900019542,,,,2,1,13.59510326385498,Cargo_Tanker,0.9999575018882751,Trawlers,2.43948239386782E-9,Cargo,0.9306119978427887,Trawlers,1.255997805760245E-9,2319,2045,2894.740416666667,0,1872,0,,,76.0,1.0,16.0,18,,,,,,,,,0.0
900012043,Invalid MMSI,https://www.google.com/search?q=mmsi%20900012043,,,,2,1,17.934056758880615,Cargo_Tanker,0.9999558329582214,Trawlers,2.446668423417009E-10,Cargo,0.9750823676586151,Trawlers,1.8360688316954032E-10,2199,2031,3348.1041666666665,0,1407,0,,,,,,,,,,,,,,,0.0
900024718,Invalid MMSI,https://www.google.com/search?q=mmsi%20900024718,,,,4,1,12.09115183353424,Cargo_Tanker,0.9999547302722931,Squid,1.2252048100028223E-9,Cargo,0.951446533203125,Squid,6.92952826196469E-10,2909,2777,3241.889444444444,0,1091,0,,,,,,,,,,,,,,,0.0
900021223,Invalid MMSI,https://www.google.com/search?q=mmsi%20900021223,,,,2,1,8.42850399017334,Cargo_Tanker,0.9999476075172424,Squid,1.9135239018308603E-9,Cargo,0.9895949959754944,Squid,1.9111367662028034E-9,2305,2166,1725.7409722222228,3,1377,0,,,,,,,,,,,,,,,0.0013850415512465374
900013863,Invalid MMSI,https://www.google.com/search?q=mmsi%20900013863,,,,1,1,27.30756378173828,Cargo_Tanker,0.9999386072158813,Squid,9.55465428997826E-11,Cargo,0.9895191192626953,Squid,9.417710361558917E-11,1584,1331,645.8670833333334,0,693,0,,,,,,,,,,,,,0.07027777777777777,1,0.0
150203486,Invalid MMSI,https://www.google.com/search?q=mmsi%20150203486,,,,4,1,7.565480709075928,Cargo_Tanker,0.9999371618032455,Squid,4.914015787164938E-11,Cargo,0.9952083826065063,Squid,1.118672142766397E-10,5684,5506,3649.0070833333334,1,686,0,,,,,,,,,,,,,,,1.8162005085361425E-4
150203163,Invalid MMSI,https://www.google.com/search?q=mmsi%20150203163,,,,3,1,14.910970369974772,Cargo_Tanker,0.9999326467514038,Squid,1.0555329480836189E-9,Cargo,0.9747394720713297,Squid,6.721671922763998E-10,6873,6526,3168.0658333333336,23,1955,0,,,184.0,1.0,0.0,39,,,,,,,,,0.0035243640821330064
900022256,Invalid MMSI,https://www.google.com/search?q=mmsi%20900022256,,,,2,1,22.25782012939453,Cargo_Tanker,0.9999322891235352,Trawlers,1.1265947133520804E-9,Cargo,0.972010463476181,Trawlers,7.264131032802545E-10,1490,1369,1135.8529166666667,0,875,0,,,,,,,,,,,,,,,0.0
900025434,Invalid MMSI,https://www.google.com/search?q=mmsi%20900025434,,,,1,1,28.445528030395508,Cargo_Tanker,0.9999305009841919,Squid,2.946841937134792E-10,Cargo,0.9832533001899719,Squid,2.1804708039141474E-10,2671,2582,1200.5099999999998,0,1630,0,,,,,,,,,,,,,,,0.0
800021101,Invalid MMSI,https://www.google.com/search?q=mmsi%20800021101,,,,1,1,19.35442352294922,Cargo_Tanker,0.999927282333374,Squid,8.893123459863261E-10,Cargo,0.9672235250473022,Squid,2.1612769351975203E-9,4194,1447,596.0125,35,1907,0,,,,,,,,,,,,,,,0.024187975120939877
150202035,Invalid MMSI,https://www.google.com/search?q=mmsi%20150202035,,,,1,1,22.81613540649414,Cargo_Tanker,0.9999138116836548,Squid,1.5202503145239632E-10,Cargo,0.9935157299041748,Squid,1.85600201874081E-10,1315,1148,877.7895833333333,2,401,0,,,,,,,,,,,,,,,0.0017421602787456446
800017119,Invalid MMSI,https://www.google.com/search?q=mmsi%20800017119,,,,2,1,11.269582986831665,Cargo_Tanker,0.9999101161956787,Squid,1.211246119028897E-9,Cargo,0.9916531443595886,Squid,1.6923574625016258E-9,3544,3322,2165.0636111111107,100,2289,0,,,,,,,,,,,,,,,0.030102347983142687
900015278,Invalid MMSI,https://www.google.com/search?q=mmsi%20900015278,,,,3,1,6.579254786173503,Cargo_Tanker,0.9999016722043356,Squid,1.3333292812426715E-8,Cargo,0.960076630115509,Squid,6.239067290580991E-9,2749,2466,3817.435694444444,0,1380,0,,,,,,,,,,,,,,,0.0
200005016,Invalid MMSI,https://www.google.com/search?q=mmsi%20200005016,,,,1,1,25.497543334960938,Cargo_Tanker,0.9998918771743774,Trawlers,3.8921731970731344E-7,Cargo,0.7545130252838135,Trawlers,3.49657796050451E-7,4264,1817,1454.4551388888892,8,774,0,,,,,,,,,,,,,,,0.004402861860209136
200004855,Invalid MMSI,https://www.google.com/search?q=mmsi%20200004855,,,,5,1,12.165260601043702,Cargo_Tanker,0.9998783469200134,Trawlers,1.4643237927769449E-9,Cargo,0.9889829754829407,Squid,1.967262717311735E-9,9398,4942,1739.2038888888887,0,1026,0,,,,,,,,,,,,,,,0.0
800033719,Invalid MMSI,https://www.google.com/search?q=mmsi%20800033719,,,,1,1,6.150812149047852,Cargo_Tanker,0.9998776912689209,Trawlers,1.3844331078871619E-5,Cargo,0.8753985166549683,Trawlers,1.4866189303575084E-5,1920,1517,1286.3009722222223,30,861,0,,,57.0,1.0,12.0,824,32.6125,1,,,,,,,0.01977587343441002
900024253,Invalid MMSI,https://www.google.com/search?q=mmsi%20900024253,,,,1,1,-1.9691503047943115,Cargo_Tanker,0.9998748302459717,Trawlers,2.7651161360608967E-8,Cargo,0.9673705697059631,Trawlers,1.7115606709694475E-8,1940,1439,1417.1774999999998,0,1116,0,,,,,,,,,,,,,,,0.0
800003125,Invalid MMSI,https://www.google.com/search?q=mmsi%20800003125,,,,4,1,3.6197710037231445,Cargo_Tanker,0.9998745620250702,Trawlers,1.3002763704726E-8,Cargo,0.9840534180402756,Trawlers,7.005581020239765E-9,2851,2193,2328.0743055555554,0,1634,0,,,,,,,,,,,,,0.6775,1,0.0
900028041,Invalid MMSI,https://www.google.com/search?q=mmsi%20900028041,,,,3,1,12.055176734924316,Cargo_Tanker,0.9998647769292196,Squid,1.574855238809884E-8,Cargo,0.965955396493276,Squid,2.2181818012019978E-8,5012,4822,2727.899166666666,10,2013,0,,,,,,,,,,,,,,,0.002073828287017835
900027469,Invalid MMSI,https://www.google.com/search?q=mmsi%20900027469,,,,4,1,12.80011796951294,Cargo_Tanker,0.9998635798692703,Squid,5.160651038449426E-10,Cargo,0.9664039313793182,Squid,7.771183870020071E-10,3142,2960,2080.6698611111105,3,1927,0,,,,,,,,,,,,,,,0.0010135135135135136
910060300,Invalid MMSI,https://www.google.com/search?q=mmsi%20910060300,,,,2,1,18.555265426635742,Cargo_Tanker,0.9998618066310883,Squid,2.503001583775699E-9,Cargo,0.981887012720108,Squid,2.159298323478609E-9,1248,1229,641.0486111111111,1,602,0,,,,,,,,,,,,,,,8.136696501220504E-4
900014576,Invalid MMSI,https://www.google.com/search?q=mmsi%20900014576,,,,1,1,29.791301727294922,Cargo_Tanker,0.9998503923416138,Squid,4.0687250790760743E-10,Cargo,0.979698657989502,Squid,5.391749269278989E-10,1091,1037,1149.7306944444442,0,1007,0,,,,,,,,,,,,,,,0.0
