,mmsi,shiptype,length,tonnage,length_stddev,tonnage_stddev,number_shiptypes
3222,440810000,Drifting_longlines,43.47,,0.0,123.362650078,1
3223,441600589,Drifting_longlines,48.64,657.0,0.0,0.0,1
3224,431892000,Pole_and_line,48.8,378.0,0.0,0.0,1
3225,431613000,Drifting_longlines,49.2,418.6,0.0,79.5989949685,1
3226,224114750,Drifting_longlines,27.0,163.096666667,0.0,0.13931149381,1
3227,366788000,Pole_and_line,53.6,468.0,,,1
3228,540003900,Drifting_longlines,21.0,97.0,,,1
3229,664000022,Drifting_longlines,47.2,577.0,,,1
3230,367636590,Recreational_fishing,23.2,97.0,,,1
3231,237885000,Trawlers,28.15,63.22,,,1
3232,416003097,Drifting_longlines,29.7,99.0,,,1
3233,416002465,Drifting_longlines,26.1,76.66,,,1
3234,224057830,Set_gillnets,27.0,162.76,,,1
3235,529567000,Reefer,116.2,4471.0,,,1
3236,224074180,Pole_and_line,24.7,106.0,,,1
3237,440986000,Drifting_longlines,47.21,,0.0,86.8507203139,1
3238,224061430,Pole_and_line,35.6,206.0,,,1
3239,367161340,Drifting_longlines,24.14,120.0,0.0,6.4142698059,1
3240,416127700,Drifting_longlines,27.4,80.91,,,1
3241,367150430,Drifting_longlines,22.825,159.0,0.00534522483825,8.5523597412,1
3242,247120470,Trawlers,28.7,157.0,,,1
3243,412687180,Drifting_longlines,20.7,115.0,,,1
3244,303345000,Purse_seines,55.5,1023.5,0.0,51.848680931,1
3245,431600930,Pole_and_line,29.7,119.0,,,1
3246,224288000,Drifting_longlines,30.0,,0.0,69.9821415923,1
3247,441645000,Drifting_longlines,49.924,,0.0120482899335,121.76689788,1
3248,432845000,Recreational_fishing|Pole_and_line,64.37,,0.0,484.974226119,2
3249,247070850,Trawlers,25.1,121.0,,,1
3250,247071070,Purse_seines,21.6,59.0,,,1
3251,416004411,Drifting_longlines,23.7,99.6,,,1
3252,422733000,Reefer,81.13,2277.0,,,1
3253,250117400,Trawlers,24.5,230.0,,,1
3254,227309000,Trawlers,24.9,178.91,,,1
3255,224000390,Unknown,20.35,58.91,,,1
3256,247120440,Trawlers,24.63,88.0,,,1
3257,367537080,Pole_and_line,25.0,103.0,,,1
3258,224472000,Drifting_longlines,35.6,,3.81914369799,75.7108427979,1
3259,412401230,Reefer,83.75,2028.0,,,1
3260,416002357,Drifting_longlines,22.5,52.09,,,1
3261,238752040,Unknown,25.27,97.0,,,1
3262,416602000,Reefer|Drifting_longlines,74.5333333333,1095.0,3.34924225025,0.0,2
3263,271072607,Trawlers,24.0,22.0,,,1
3264,371156000,Reefer,129.195,6399.0,0.00534522483824,0.0,1
3265,416000144,Drifting_longlines,23.8,72.0,,,1
3266,440704000,Drifting_longlines,49.6825,469.0,0.126566376337,92.5243854601,1
3267,224717000,Drifting_longlines|Purse_seines,69.61,,0.0,419.761411,2
3268,548347100,Purse_seines,53.03,1014.15,,,1
3269,247143540,Unknown,27.37,153.0,,,1
3270,416003505,Drifting_longlines,19.23,39.58,,,1
3271,412463905,Drifting_longlines,44.19,471.0,0.0,0.0,1
3272,247083070,Trawlers,25.6,118.0,,,1
3273,576262000,Purse_seines,65.4,1557.0,,,1
3274,224120840,Drifting_longlines,24.0,,0.0,38.7916029772,1
3275,247083540,Trawlers,28.1,108.0,,,1
3276,367125970,Handliners,26.14,173.0,,,1
3277,455363000,Drifting_longlines,55.75,520.0,,,1
3278,247147590,Unknown,31.95,215.0,,,1
3279,235011319,Trawlers,43.51,,,,1
3280,224100120,Unknown,20.5,46.0,,,1
3281,224129820,Purse_seines,20.2,46.0,,,1
3282,440990000,Purse_seines,68.1,1526.0,,,1
3283,247309110,Drifting_longlines,20.72,62.0,,,1
3284,512004998,Recreational_fishing,15.92,43.0,,,1
3285,538060005,Purse_seines,60.71,1099.0,,,1
3286,271056015,Unknown,43.45,,0.0,151.843120797,1
3287,247114040,Drifting_longlines,23.6,69.0,,,1
3288,247082820,Unknown,23.04,82.0,,,1
3289,416171700,Drifting_longlines|Reefer,59.2,635.0,0.0,0.0,2
3290,225353000,Trawlers,30.5,278.0,,,1
3291,416217800,Drifting_longlines,23.22,57.58,,,1
3292,224059860,Pole_and_line,33.28,162.0,,,1
3293,228232000,Purse_seines,29.4,174.0,0.0,16.0356745147,1
3294,224103000,Drifting_longlines|Purse_seines,106.5,,0.0,743.097917022,2
3295,416000221,Drifting_longlines,22.05,71.45,,,1
3296,413342000,Drifting_longlines,32.7,191.0,,,1
3297,416002393,Drifting_longlines,21.78,45.02,,,1
3298,512000125,Recreational_fishing,64.0,1899.0,,,1
3299,432924000,Drifting_longlines,48.7948780488,,0.959025891143,93.8831528356,1
3300,416000632,Drifting_longlines,21.5,49.92,,,1
3301,416001036,Drifting_longlines,27.25,99.0,0.0,0.0,1
3302,431600275,Drifting_longlines,38.1,,0.0,46.9883307408,1
3303,416004369,Drifting_longlines,35.76,230.0,0.0,0.0,1
3304,577146000,Drifting_longlines,52.99,604.75,3.13944313944,97.2270372592,1
3305,529695000,Purse_seines,61.15,1526.0,,,1
3306,224469000,Purse_seines,81.2166666667,2081.58,6.67734401367,382.510931247,1
3307,416000986,Drifting_longlines,27.76,88.58,,,1
3308,204813000,Drifting_longlines,28.0,215.0,,,1
3309,367500440,Trollers,16.335,,1.89948238563,12.124355653,1
3310,412460115,Drifting_longlines,38.15,296.0,,,1
3311,224696000,Drifting_longlines,39.35,,0.0,112.428763892,1
3312,247220050,Drifting_longlines,25.36,99.0,,,1
3313,224460000,Pole_and_line,29.1,138.0,,,1
3314,440809000,Drifting_longlines,49.91,459.6,0.0,85.6292218601,1
3315,224068970,Unknown,20.8,63.5,,,1
3316,431700210,Drifting_longlines,49.2,435.8,0.0,81.9283715481,1
3317,520187000,Drifting_longlines,28.2,108.0,,,1
3318,366941290,Recreational_fishing,17.06,43.0,,,1
3319,431361000,Drifting_longlines,49.99,450.447368421,0.0,84.1380444645,1
3320,247126690,Drifting_longlines,21.2,55.0,,,1
3321,431424000,Drifting_longlines,52.76,546.4,0.0,97.2876605171,1
3322,416003741,Drifting_longlines,34.0,184.0,0.0,0.0,1
3323,432848000,Drifting_longlines,49.378,427.2,0.0147560813051,80.7235425547,1
3324,247083410,Trawlers,27.25,114.0,,,1
3325,431693000,Pole_and_line,56.87,499.0,0.0,0.0,1
3326,540000670,Drifting_longlines,21.0,69.0,,,1
3327,440706000,Drifting_longlines,49.9,,0.0,118.765074231,1
3328,1,Purse_seines,64.83,1555.0,0.352784839324,271.537421783,1
3329,248000280,Unknown,20.0,52.34,,,1
3330,538006555,Bunker,95.99,5689.0,,,1
3331,367130150,Recreational_fishing,25.6,87.0,,,1
3332,431272000,Research|Drifting_longlines,51.19,499.0,0.0,0.0,2
3333,431702850,Drifting_longlines,43.88,353.6,0.0,69.4784719501,1
3334,238152840,Purse_seines,23.7,124.0,,,1
3335,224204520,Trawlers,30.0,238.0,,,1
3336,367692620,Drifting_longlines|Recreational_fishing,20.005,97.0,0.0,7.48331477355,2
3337,224189000,Drifting_longlines,37.5,,0.0,86.9444762571,1
3338,247118400,Trawlers,41.4,435.0,,,1
3339,660001800,Purse_seines,84.12,2319.0,0.0,0.0,1
3340,416053500,Drifting_longlines,55.9,496.0,0.0,0.0,1
3341,263418780,Drifting_longlines,24.79,167.29,,,1
3342,224011320,Drifting_longlines,25.7,149.0,0.0,0.0,1
3343,553111790,Purse_seines,61.43,349.0,,,1
3344,441201562,Drifting_longlines,47.99,486.0,0.0,0.0,1
3345,226247000,Purse_seines,42.03,347.0,0.0,0.0,1
3346,224105920,Trawlers,27.9,200.6,,,1
3347,416004421,Drifting_longlines,23.9,99.875,0.0,0.133630620956,1
3348,416002491,Drifting_longlines,22.3,68.45,,,1
3349,224132670,Drifting_longlines,34.125,,5.4554472559,120.892711191,1
3350,510069000,Purse_seines,70.59,1562.0,,,1
3351,232006620,Set_gillnets,37.66,,,,1
3352,367046890,Trollers,21.67,,0.0,32.0713490295,1
3353,416002788,Drifting_longlines,29.28,98.0,,,1
3354,412420903,Drifting_longlines,41.0,462.0,0.0,0.0,1
3355,247155040,Drifting_longlines,23.24,61.0,,,1
3356,431700980,Drifting_longlines,48.87,418.6,0.0,79.5187135613,1
3357,416002962,Drifting_longlines,29.88,99.0,0.0,0.0,1
3358,416000199,Drifting_longlines,22.85,67.19,,,1
3359,232006840,Set_gillnets,27.3,,,,1
3360,416085700,Drifting_longlines,29.16,98.0,,,1
3361,440410000,Purse_seines,68.28,606.0,,,1
3362,224090990,Unknown,23.38,74.0,,,1
3363,224101750,Unknown,24.99,79.2,,,1
3364,218325000,Trawlers,125.53,7646.0,,,1
3365,416002142,Drifting_longlines,23.6,68.08,,,1
3366,412687130,Drifting_longlines,22.85,119.0,,,1
3367,235002690,Trawlers,28.0,,,,1
3368,432558000,Drifting_longlines|Research,50.3,499.0,0.0,0.0,2
3369,529354000,Reefer,107.96,4238.0,,,1
3370,431769000,Pole_and_line,53.35,495.0,0.0,0.0,1
3371,249000280,Unknown,32.64,319.0,,,1
3372,273352910,Trawlers,94.0,,,,1
3373,416002675,Drifting_longlines,19.23,24.81,,,1
3374,227320750,Trawlers,24.0,86.53,,,1
3375,441219878,Drifting_longlines,35.5,255.0,,,1
3376,368652000,Pole_and_line|Trollers,20.42,53.5,0.0,2.88675134595,2
3377,228888000,Trawlers,20.7,103.0,,,1
3378,432685000,Purse_seines,73.89,1788.0,,,1
3379,441201181,Drifting_longlines,33.74,223.0,,,1
3380,512236000,Trawlers,65.1,1899.0,,,1
3381,367187480,Pole_and_line,22.6,116.0,,,1
3382,548895000,Purse_seines,71.79,1100.0,,,1
3383,250438000,Trawlers,24.99,198.0,,,1
3384,224105890,Purse_seines,25.7,97.6,,,1
3385,226183000,Trawlers,24.45,202.45,,,1
3386,367134180,Pole_and_line,,53.5,20.9347207608,2.88675134595,1
3387,529767000,Bunker,119.4,5874.0,,,1
3388,247120570,Drifting_longlines,20.84,59.0,,,1
3389,247051410,Trawlers,24.84,208.0,,,1
3390,247100410,Purse_seines,40.5,330.0,,,1
3391,605066265,Purse_seines,25.0,143.0,,,1
3392,412696980,Drifting_longlines,27.7,142.0,,,1
3393,271073019,Purse_seines,28.8,113.0,,,1
3394,416567000,Reefer,105.3,2944.1,,,1
3395,247083390,Purse_seines,22.9,79.0,,,1
3396,247145250,Unknown,31.1,181.0,,,1
3397,212121212,Drifting_longlines,43.2,496.0,0.0,0.0,1
3398,367485770,Pole_and_line,25.23,171.0,,,1
3399,224047430,Trawlers,31.35,256.48,,,1
3400,416004242,Drifting_longlines,23.8,99.94,0.0,0.064142698059,1
3401,440329000,Drifting_longlines,32.21,,0.0,42.2272762222,1
3402,210460000,Drifting_longlines,26.5,108.0,,,1
3403,735059255,Drifting_longlines,50.706,,2.68627375125,110.0,1
3404,440847000,Drifting_longlines,51.45,462.5,2.68844440771,91.6515138991,1
3405,440648000,Drifting_longlines,49.788,449.8,0.150053753809,83.9364198703,1
3406,416002537,Drifting_longlines,26.0,79.5,,,1
3407,247070970,Trawlers,26.68,124.0,,,1
3408,416002682,Drifting_longlines,28.2,97.38,0.0,0.0,1
3409,440575000,Purse_seines,68.21,819.666666667,6.33286482748,124.180080157,1
3410,431698000,Pole_and_line,47.71,385.0,0.0,0.0,1
3411,416004158,Drifting_longlines,23.9,97.28,,,1
3412,367384840,Recreational_fishing,19.65,71.0,,,1
3413,431603110,Drifting_longlines,47.2,418.6,0.0,79.5187135613,1
3414,224102000,Unknown,28.37,130.02,,,1
3415,440590000,Drifting_longlines,47.21,384.5,0.0,0.503952630679,1
3416,367679420,Recreational_fishing,21.0,102.0,,,1
3417,277506000,Trawlers,120.0,7765.0,,,1
3418,271072306,Purse_seines,28.55,22.0,,,1
3419,224005790,Drifting_longlines,28.0,201.0,0.0,0.0,1
3420,416004000,Purse_seines,63.07,1484.0,,,1
3421,224156790,Unknown,26.0,138.5,,,1
3422,416121800,Drifting_longlines,55.9,541.666666667,0.0,15.3723027653,1
3423,412209233,Drifting_longlines,33.9,271.0,,,1
3424,354622000,Purse_seines,73.0,1730.0,,,1
3425,277510000,Trawlers,120.0,7765.0,,,1
3426,224209000,Trawlers,29.5,241.0,,,1
3427,367104170,Pole_and_line,25.0,90.0,,,1
3428,271062093,Trollers,25.0,114.0,,,1
3429,227146300,Purse_seines,32.0,202.0,0.0,0.0,1
3430,247150210,Drifting_longlines,28.86,172.0,,,1
3431,247070670,Trawlers,24.0,98.0,,,1
3432,440316000,Drifting_longlines,33.1,,0.0,45.4344111251,1
3433,431490000,Drifting_longlines,49.2,430.6,0.0,81.5267618836,1
3434,247152310,Drifting_longlines,20.1,75.0,,,1
3435,431702640,Drifting_longlines,48.4,418.6,0.0,79.5187135613,1
3436,366903000,Purse_seines|Recreational_fishing,42.0375,714.0,6.74230185027,81.9475314908,2
3437,227989000,Set_gillnets,23.0,171.77,,,1
3438,255402890,Drifting_longlines,26.0,118.72,,,1
3439,520065000,Drifting_longlines,30.96,136.0,,,1
3440,367502180,Recreational_fishing,21.9,98.0,,,1
3441,232005410,Trawlers,33.53,,,,1
3442,228966000,Drifting_longlines,24.95,149.81,,,1
3443,441759000,Reefer,109.0,4428.0,,,1
3444,228189900,Purse_seines,43.41,307.5,0.0,45.4344111251,1
3445,235058829,Trawlers,26.25,153.0,,,1
3446,303679000,Unknown,21.27,107.0,,,1
3447,431310000,Purse_seines,57.8,1096.0,,,1
3448,247306530,Purse_seines,22.27,58.0,,,1
3449,227143600,Trawlers,23.4,177.56,,,1
3450,512005156,Drifting_longlines,19.81,80.0,,,1
3451,440222000,Reefer,108.02,3696.0,,,1
3452,224077440,Unknown,23.45,115.0,,,1
3453,312377000,Reefer,117.28,5070.0,,,1
3454,238117940,Unknown,24.15,115.0,,,1
3455,416000627,Drifting_longlines,20.35,41.95,,,1
3456,416000784,Drifting_longlines,24.5,65.87,,,1
3457,224081130,Drifting_longlines,20.0,86.23,,,1
3458,416000236,Drifting_longlines,24.5,61.91,,,1
3459,416189600,Drifting_longlines,29.7,98.0,,,1
3460,303513000,Drifting_longlines,20.57,93.5,0.0,4.81070235442,1
3461,247071930,Trawlers,26.45,125.0,,,1
3462,412470430,Drifting_longlines,32.7,225.0,,,1
3463,357020000,Reefer,100.98,4361.0,,,1
3464,416044600,Drifting_longlines,49.68,411.35,,,1
3465,224060680,Pole_and_line,33.5,162.0,,,1
3466,416001659,Drifting_longlines,25.28,98.43,,,1
3467,247101510,Trawlers,25.85,120.0,,,1
3468,413224000,Purse_seines,70.26,1198.0,,,1
3469,366738920,Trollers,24.1,167.0,,,1
3470,247083550,Trawlers,28.45,138.0,,,1
3471,271072364,Purse_seines,29.45,182.0,,,1
3472,416002467,Drifting_longlines,27.2,79.88,,,1
3473,247051920,Trawlers,26.5,101.0,,,1
3474,247302190,Unknown,27.96,140.0,,,1
3475,416004718,Drifting_longlines,39.0,310.0,,,1
3476,440053000,Purse_seines,79.56,1016.0,,,1
3477,412328731,Purse_seines,57.3,1203.0,,,1
3478,416001235,Drifting_longlines,21.95,47.52,,,1
3479,224069960,Unknown|Drifting_longlines,28.0,182.0,0.0,0.0,2
3480,204225000,Drifting_longlines,25.36,154.0,,,1
3481,232006310,Trawlers,26.1,,,,1
3482,617038000,Purse_seines,76.75,1902.0,,,1
3483,538005932,Bunker,108.5,5373.0,,,1
3484,238602140,Unknown,29.125,,4.7054046939,55.4256258422,1
3485,247220130,Trawlers,27.6,79.0,,,1
3486,224175960,Unknown,33.5,307.0,,,1
3487,416002934,Drifting_longlines,20.1,40.21,,,1
3488,416002744,Drifting_longlines,26.1,76.08,,,1
3489,529607000,Reefer,80.68,1998.0,,,1
3490,352796000,Reefer,94.97,3475.0,,,1
3491,316010543,Unknown,14.28,39.62,,,1
3492,345080024,Purse_seines,55.16,1002.0,,,1
3493,412689870,Drifting_longlines,32.4,128.0,,,1
3494,224066830,Drifting_longlines,23.3,122.4,,,1
3495,228021700,Trawlers,24.9,189.39,,,1
3496,441374000,Drifting_longlines,49.61,461.6,0.0,85.5428585281,1
3497,432942000,Drifting_longlines,49.7783333333,,1.12929103672,98.9702418504,1
3498,247147190,Unknown,32.79,186.0,,,1
3499,510054000,Purse_seines,79.35,1788.0,,,1
3500,367566210,Drifting_longlines,24.015,99.0,0.00577350269189,5.7735026919,1
3501,510182000,Reefer,78.72,1891.0,0.0,0.0,1
3502,431000650,Research,48.82,472.5,0.484974226119,15.5884572681,1
3503,432444000,Drifting_longlines,49.99,494.25,0.0,96.1779049155,1
3504,227317970,Trawlers,20.38,65.0,,,1
3505,540011500,Drifting_longlines,24.0,120.0,,,1
3506,440104000,Purse_seines,70.76,1016.0,,,1
3507,224104240,Unknown,28.0,126.96,,,1
3508,636091096,Reefer,134.065,7329.0,0.09,0.0,1
3509,416240800,Drifting_longlines,35.7,198.0,0.0,0.0,1
3510,412460002,Drifting_longlines,38.8310714286,,0.946801004888,124.780950927,1
3511,416005033,Drifting_longlines,39.86,338.0,,,1
3512,432955000,Drifting_longlines,49.3,439.0,0.0,82.3299812125,1
3513,359002000,Purse_seines,79.1333333333,1889.33333333,0.485071250073,319.661953798,1
3514,529440000,Purse_seines,68.1,1526.0,,,1
3515,546012900,Drifting_longlines,20.5,97.97,,,1
3516,224709000,Purse_seines,73.1666666667,1929.0,5.16413296021,0.0,1
3517,228128000,Purse_seines,78.33,1585.9,0.0,217.75827636,1
3518,431927000,Drifting_longlines,52.6,547.4,0.0,97.1895387972,1
3519,368489000,Purse_seines,61.215,1111.5,0.0481070235442,59.3319957046,1
3520,416775000,Drifting_longlines,48.8,452.0,,,1
3521,440462000,Purse_seines,65.145,,2.52829134849,199.376886467,1
3522,247083440,Trawlers,25.5,132.0,,,1
3523,416128600,Drifting_longlines,51.65,530.0,6.15182899632,0.0,1
3524,444042912,Purse_seines,68.425,845.0,7.65970719321,106.904496765,1
3525,412202350,Reefer,84.33,1912.0,0.0,0.0,1
3526,256000320,Unknown,30.4,236.0,0.0,0.0,1
3527,540004000,Drifting_longlines,29.0,136.0,,,1
3528,416004367,Drifting_longlines,23.9,99.0,,,1
3529,224044240,Unknown,24.98,103.84,,,1
3530,250428000,Trawlers,26.6,335.0,,,1
3531,366864550,Recreational_fishing,21.3,83.0,,,1
3532,224415000,Drifting_longlines,43.5,,0.0,134.73208979,1
3533,503003170,Drifting_longlines,22.8,,0.0,17.5,1
3534,540004100,Drifting_longlines,221.0,97.0,,,1
3535,247131580,Drifting_longlines,24.55,94.0,,,1
3536,247072740,Purse_seines,22.3,54.0,,,1
3537,440523000,Reefer,118.92,5122.0,,,1
3538,235002051,Trawlers,24.7,,,,1
3539,512085000,Recreational_fishing|Purse_seines,76.1033333333,1896.33333333,2.72326550303,91.0,2
3540,367138530,Pole_and_line,23.5,114.0,,,1
3541,412420596,Drifting_longlines,40.67,345.0,0.0,0.0,1
3542,224079840,Purse_seines,23.0,61.37,,,1
3543,416000195,Drifting_longlines,19.5,36.32,,,1
3544,224104450,Pole_and_line,31.0,162.0,,,1
3545,367579190,Trollers,24.38,121.0,,,1
3546,354493000,Reefer,120.75,4457.0,,,1
3547,650177000,Drifting_longlines,23.3,178.0,,,1
3548,441690000,Reefer,120.75,4519.0,,,1
3549,224019630,Pole_and_line,36.0,252.0,0.0,0.0,1
3550,367172530,Recreational_fishing,27.245,161.0,0.0057735026919,28.8675134595,1
3551,514565000,Reefer,71.82,1486.0,,,1
3552,412354269,Drifting_longlines,43.5,413.0,,,1
3553,228137900,Trawlers,23.3,182.76,,,1
3554,247092970,Trawlers,24.8,63.0,,,1
3555,660000300,Drifting_longlines,15.8,35.0,,,1
3556,416229900,Drifting_longlines,23.9,96.9,0.0,0.106904496765,1
3557,228040000,Drifting_longlines,24.95,241.0,,,1
3558,367575760,Trollers,17.67,83.0,,,1
3559,416004485,Drifting_longlines,23.9,99.75,,,1
3560,412439605,Purse_seines,61.94,1280.0,0.0,0.0,1
3561,540002300,Drifting_longlines,21.0,93.0,,,1
3562,247061610,Trawlers,26.28,91.0,,,1
3563,412420582,Drifting_longlines,40.13,394.0,0.0,0.0,1
3564,247120670,Trawlers,24.95,69.0,,,1
3565,247110980,Purse_seines,22.76,61.0,,,1
3566,247133170,Drifting_longlines,20.06,47.0,,,1
3567,224117000,Drifting_longlines,24.32,128.37,,,1
3568,416003735,Drifting_longlines,24.5,61.5,,,1
3569,367359220,Purse_seines|Trollers,34.575,531.25,0.0,53.9867708663,2
3570,416000237,Drifting_longlines,24.6,73.43,,,1
3571,416000737,Drifting_longlines,21.29,49.62,,,1
3572,232006590,Set_gillnets,38.2,,,,1
3573,367420020,Drifting_longlines,24.23,174.0,0.0,0.0,1
3574,247145520,Unknown,34.69,218.0,,,1
3575,367344000,Purse_seines,63.12,1446.5,0.0,75.3676702193,1
3576,247304930,Trawlers,29.81,140.0,,,1
3577,224024000,Drifting_longlines,28.15,238.0,,,1
3578,224154000,Drifting_longlines,46.45,,0.0,144.208945415,1
3579,247083560,Drifting_longlines,29.8,123.0,,,1
3580,224051650,Purse_seines,24.0,75.61,,,1
3581,576397000,Drifting_longlines|Reefer,92.22,2600.0,3.16002732461,0.0,2
3582,412371207,Drifting_longlines,43.2,560.0,0.0,0.0,1
3583,416002661,Drifting_longlines,29.28,98.0,,,1
3584,416112500,Drifting_longlines,55.9,538.0,,,1
3585,227917000,Trawlers,32.8,273.0,,,1
3586,431494000,Research,60.39,887.0,,,1
3587,227483000,Trawlers,22.0,131.08,,,1
3588,227145700,Trawlers,23.5,160.9,,,1
3589,354683000,Reefer,83.76,2581.0,,,1
3590,512008000,Recreational_fishing,40.76,1079.0,,,1
3591,271072106,Purse_seines,35.8,229.0,,,1
3592,416000499,Drifting_longlines,20.1,40.76,,,1
3593,247144110,Unknown,22.86,155.0,,,1
3594,224069740,Drifting_longlines|Unknown,22.5,116.05,0.0,0.057735026919,2
3595,247147320,Unknown,24.28,130.0,,,1
3596,416001678,Drifting_longlines,22.6,49.49,,,1
3597,431700140,Drifting_longlines,32.56,119.0,,,1
3598,238752740,Purse_seines,23.71,124.0,,,1
3599,224148740,Set_gillnets,24.0,150.27,,,1
3600,249683000,Unknown,40.19,454.0,,,1
3601,224157000,Drifting_longlines,27.0,154.89,,,1
3602,247147270,Unknown,32.95,144.0,,,1
3603,416004246,Drifting_longlines,35.7,188.0,0.0,0.0,1
3604,263427750,Drifting_longlines,26.1,210.32,,,1
3605,247051830,Trawlers,26.8,133.0,,,1
3606,235009100,Trawlers,25.5,,,,1
3607,224085560,Unknown,22.5,62.55,,,1
3608,367598480,Recreational_fishing,25.6,98.0,,,1
3609,232007970,Trawlers,25.1,,,,1
3610,224128320,Unknown,20.6,51.71,,,1
3611,416001661,Drifting_longlines,25.25,94.83,0.0,0.196299091524,1
3612,416004048,Drifting_longlines,22.0,49.76,,,1
3613,204851000,Pole_and_line,25.4,138.52,,,1
3614,512001073,Drifting_longlines,13.5,26.0,,,1
3615,249000980,Drifting_longlines,21.9,49.8,,,1
3616,431380000,Drifting_longlines,51.2,515.4,0.0,93.1734421527,1
3617,247102330,Purse_seines,27.2,104.0,,,1
3618,441644000,Drifting_longlines,49.092,,0.00401609664451,116.906703911,1
3619,374083000,Reefer,80.876,2047.0,2.25761304627,0.0,1
3620,367033480,Purse_seines,20.42,130.5,0.346410161514,7.50555349947,1
3621,416203600,Drifting_longlines,20.0,29.23,,,1
3622,351350000,Reefer,113.16,4546.0,,,1
3623,416001246,Drifting_longlines,24.29,66.22,,,1
3624,627913000,Purse_seines,51.0,608.0,,,1
3625,224081790,Drifting_longlines,25.35,124.85,,,1
3626,601061600,Pole_and_line|Drifting_longlines,23.98,151.0,1.93244769169,0.0,2
3627,224687000,Drifting_longlines,25.7,154.0,0.0,0.0,1
3628,432914000,Drifting_longlines,50.59,491.0,0.0,96.0158717038,1
3629,431377000,Drifting_longlines,22.0,72.0,,,1
3630,227446000,Purse_seines,21.47,49.79,,,1
3631,367680850,Recreational_fishing,23.8,70.0,,,1
3632,416002425,Drifting_longlines,29.7,99.0,,,1
3633,412370008,Drifting_longlines,47.68,548.4,1.61077453251,100.921966109,1
3634,440807000,Drifting_longlines,49.61,469.0,0.0,92.5243854601,1
3635,232006500,Drifting_longlines,38.59,260.0,0.0,0.0,1
3636,228215800,Purse_seines,41.92,313.0,,,1
3637,247100350,Trawlers,26.28,108.0,,,1
3638,431700200,Drifting_longlines,44.8,353.6,0.0,69.4784719501,1
3639,431797000,Drifting_longlines,49.99,475.6,0.0,87.5509068504,1
3640,367123290,Trollers,,167.0,35.5243620632,9.23760430703,1
3641,416165700,Drifting_longlines,57.0,718.0,,,1
3642,224578000,Drifting_longlines,29.79,238.0,0.0,0.0,1
3643,224030940,Set_gillnets,25.0,166.37,,,1
3644,432365000,Drifting_longlines,49.2,483.2,0.0,88.7557358437,1
3645,355813000,Reefer,98.53,3065.0,,,1
3646,440045000,Drifting_longlines,47.21,,0.0,86.8507203139,1
3647,224004800,Pole_and_line,28.5,161.0,,,1
3648,520218000,Drifting_longlines,32.0,179.0,0.0,0.0,1
3649,431701780,Drifting_longlines,48.03,418.6,0.0,79.5187135613,1
3650,636013651,Reefer,148.5,9070.0,0.0,0.0,1
3651,263569000,Drifting_longlines,32.8,297.0,0.0,50.4403684486,1
3652,412460279,Drifting_longlines,39.68,362.0,,,1
3653,416004687,Drifting_longlines,23.9,99.68,,,1
3654,224385000,Drifting_longlines,34.2,,0.0,95.9087577216,1
3655,215000063,Drifting_longlines,22.65,76.0,,,1
3656,367010750,Recreational_fishing,26.0,174.0,,,1
3657,224302003,Drifting_longlines,34.8625,,6.74293280829,206.258121533,1
3658,224224000,Unknown,30.0,162.0,0.0,0.0,1
3659,567000445,Drifting_longlines,30.6,86.0,0.346410161514,13.8564064606,1
3660,416003676,Drifting_longlines,23.93,95.08,0.0,0.085523597412,1
3661,440628000,Drifting_longlines,49.7775,478.0,0.0130930734142,94.2701285819,1
3662,224067930,Drifting_longlines,27.5,,0.0,45.6365238344,1
3663,636092423,Reefer,134.02,7326.0,0.0,0.0,1
3664,367557620,Drifting_longlines,23.77,102.0,0.0,5.34522483825,1
3665,238899240,Purse_seines,29.09,166.0,1.25862358683,6.92820323028,1
3666,431702040,Drifting_longlines,31.5,,0.0,60.0444279957,1
3667,200008650,Drifting_longlines,37.08,265.0,0.0,0.0,1
3668,367595380,Recreational_fishing,22.25,90.0,,,1
3669,247151160,Unknown,27.5,138.0,,,1
3670,416000462,Drifting_longlines,27.0,75.91,,,1
3671,440935000,Drifting_longlines,49.61,469.0,0.0,92.5243854601,1
3672,416002101,Drifting_longlines,22.5,49.74,,,1
3673,416212800,Drifting_longlines,26.15,95.785,0.0,0.229844668045,1
3674,247083320,Trawlers,27.02,151.0,,,1
3675,238778540,Purse_seines,39.8,328.0,,,1
3676,627163000,Pole_and_line,57.16,418.0,,,1
3677,440298000,Drifting_longlines,54.5275,,2.69280876551,115.847738056,1
3678,416368000,Drifting_longlines,59.2,627.0,0.0,0.0,1
3679,224110000,Drifting_longlines,25.25,203.0,0.0,0.0,1
3680,224069130,Drifting_longlines|Unknown,33.0,,0.0,70.9251300052,2
3681,247301700,Unknown,27.15,99.0,,,1
3682,416242800,Drifting_longlines,35.5,205.0,0.0,0.0,1
3683,277327000,Reefer,117.0,4587.0,5.23259018078,0.0,1
3684,412946000,Reefer,86.33,2340.0,,,1
3685,247141970,Drifting_longlines,22.05,73.0,,,1
3686,224944000,Unknown,22.0,120.32,,,1
3687,548927000,Purse_seines,71.79,1100.0,,,1
3688,367332090,Trollers,22.95,125.0,0.0962140470885,6.4142698059,1
3689,238150000,Purse_seines,20.47,74.0,,,1
3690,233714000,Trawlers,27.41,,,,1
3691,235004390,Trawlers,40.2,,,,1
