,t,Google Search,nn_max_label,nn_max_sublabel_fishing,Label Dropdown,Expert label,Notes,Person,callsign,nn_max_sub_score,active_positions,fishing_points,training_label,training_sublabel,training_length,training_listsources,Unnamed: 16,Unnamed: 17,nn_times_classified,nn_number_max_labels,nn_average_length,nn_stddev_length,Unnamed: 22,Unnamed: 23,nn_max_label_fishing,nn_max_fishing_score,nn_max_sublabel,Unnamed: 27,Unnamed: 28,nn_max_sub_fishing_score,nn_times_classified_all,nn_number_max_labels_all,nn_average_length_all,nn_stdev_length_all,nn_max_label_all,nn_max_score_all,nn_max_label_fishing_all,nn_max_fishing_score_all,nn_max_sublabel_all,nn_max_sub_score_all,nn_max_sublabel_fishing_all,nn_max_sub_fishing_score_all,positions,Unnamed: 43,active_hours,Unnamed: 45,num_A,num_B,iso3,country_name,average_length,stddev_length,number_distinct_lengths,avg_width,number_valid_length_messages,shipname,num_shipnames,imo,num_imos,callsign.1,num_callsign,gap_hours,num_gaps,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,spoofing_hours,num_overlapping_segs,norm_shipname,PermitNumber,CertificateStartDate,CertificateEndDate,Permit Owner,PermitOwnerAddress,PermitOwnerCity,PermitOwnerState,PermitOwnerZip,VesselName,Vessel  Length,VesselRegistrationNumber,VesselOwner,VesselOwnerAddress,VesselOwnerCity,VesselOwnerState,VesselOwnerZip,EndorsedLength,TrawlGear,LonglineGear,TrapPotGear,SablefishEndorsement,SablefishTier,CPEndorsement,Mothership,SmallFleet,MS/CVEndorsement,Owner On Board Exempt,Catch  HistoryAssignment,Whiting  Assignment,Vessel ID,Vessel Name,Official Number,IMO Number,Hull Number,Hull Identification Number,Vessel Service,Flag,Self Propelled Indicator,Registered Gross Tons,Registered Net Tons,Registered Length,Registered Breadth,Registered Depth,ITC Gross Tons,ITC Net Tons,ITC Length,ITC Breadth,ITC Depth,***Dead Weight Tons,***Dead Weight Tons Measure Unit,Measuring Organization Name,Hailing Port,Hailing Port State,Hailing Port Country,Coastwise Unrestricted,Limited Coastwise Bowaters Only,Limited Coastwise Restricted MARAD Waiver, Limited Coastwise Oil Spill Response Only,Limited Coastwise Under Charter to Citizen,Limited Coastwise Trade Fish Products Only,Fishery,Fishery Only,Recreation,Limited Recreation Great Lakes Use Only,Registry,Limited Registry Cross Border Financing,Limited Registry No Foreign Voyage by Sea,Limited Registry Trade with Canada Only,Great Lakes,Builder,Shipyard ,Build Year,Vessel Complete Build City,Vessel Complete Build State,Vessel Complete Build Province,Vessel Complete Build Country,Vessel Hull Build City,Vessel Hull Build State,Vessel Hull Build Province,Vessel Hull Build Country,Party ID,Organization Name,Organization Type,Person First Name,Person Middle Name,Person Last Name,Person Name Suffix,Address Line 1,Address Line 2,Address Line 3,Address Line 4,City,State,Province,Country,Postal Code,Main HP Ahead,Main HP Astern,Propulsion Type,Hull Material,Hull Configuration,Hull Shape,COD Status,COD issue date,COD expire date,Filler
1481,345991949,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=345991949%20mmsi,,,,,,,LAZAROC,,149,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,,222.281527778,,0,0,MEX,Mexico,7.0,0.0,1.0,2.0,18.0,COOP. BARRACUDA 2,1,,,LAZAROC,1,,,,,,,,,COOPBARRACUDA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,345991953,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=345991953%20mmsi,,,,,,,LAZOROC,,180,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,712.374305556,,0,0,MEX,Mexico,7.0,0.0,1.0,2.0,37.0,CARRIZO 1,1,,,LAZOROC,1,,,,,,,,,CARRIZO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,345991961,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=345991961%20mmsi,,,,,,,LAZAROC,,109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,414.754861111,,0,0,MEX,Mexico,8.0,0.0,1.0,2.0,19.0,VICTOR B,1,,,LAZAROC,1,,,,,,,,,VICTORB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,366287850,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=366287850%20mmsi,,,,,,,WBG9152,,911,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189,,2605.1225,,0,0,USA,United States,8.0,0.0,1.0,11.0,122.0,TERN,1,,,WBG9152,1,31.2158333333,1.0,,,,,10.2402777778,1.0,TERN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89901.0,TERN,504131,,,,Commercial Fishing Vessel,US,1.0,   85.0,   68.0,   49.9,  24.0,  10.6,,,,,,,,United States Coast ,SAND POINT,AK,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1966,,,,,SEATTLE,WA,,,358042,TERN FISHERIES INC,Corporation,,,,,78 KARPA AVENUE,PO BOX 78,,,SAND POINT,AK,UNSPECIFIED,UNITED STATES,99661                         ,,,UNSPECIFIED,Steel,Monohull,Ship,Valid,02/27/2016,03/31/2017, 
1485,366727880,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=366727880%20mmsi,,,Pots_and_traps,Pots_and_traps,Crab,Tim W,WCW9879,,627,2,,,,,,,,,,,,,,,,,,,1.0,1.0,24.1512374878,,Pole_and_line,0.898715138435,Pole_and_line,0.898715138435,Pole_and_line,0.921826899052,Pole_and_line,0.921826899052,941,,233.247222222,,758,0,USA,United States,39.0,0.0,1.0,8.0,49.0,INCENTIVE,1,,,WCW9879,1,864.832222222,1.0,,,,,104.391111111,1.0,INCENTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366049.0,INCENTIVE,978133,8857019,,,Commercial Fishing Vessel,US,1.0,  182.0,  129.0,   96.6,  26.0,  11.5,  213.0,   63.0,   96.6,  26.0,  11.5,,,Germanischer Lloyd,KODIAK,AK,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1991,,,,,BAYOU LA BATRE,AL,,UNITED STATES,637633,INCENTIVE FISHERIES LLC,Limited Liability Company,,,,,1136 WOLKOFF LN,,,,Kodiak,AK,UNSPECIFIED,UNITED STATES,99615                         ,900,,Diesel,Steel,UNSPECIFIED,UNSPECIFIED,Valid,06/24/2016,07/31/2017, 
1486,366734650,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=366734650%20mmsi,,,,,,,WCX5300,,585,23,,,,,,,,,,,,,,,,,,,3.0,2.0,25.64564387,7.65011816372,Tug_Pilot,0.610168402394,Trawlers,0.232966259413,Tug,0.625241945187,Trawlers,0.258447038029,2237,,1414.09083333,,0,0,USA,United States,20.0,0.0,1.0,4.0,699.0,PACIFIC MAIDEN,2,,,WCX5300,2,26.1916666667,1.0,,,,,,,PACIFICMAIDEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164200.0,PACIFIC MAIDEN,598959,8886981,2,,Commercial Fishing Vessel,US,1.0,  113.0,   90.0,   69.0,  24.0,  10.2,,,,,,,,United States Coast ,SEATTLE,WA,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1978,,,,,TOLEDO OR,,,UNITED STATES,494620,PACIFIC MAIDEN LIMITED,Corporation,,,,,5306 E PEACEFUL LANE,PO BOX 100,,,Colbert,WA,UNSPECIFIED,UNITED STATES,99005                         ,450,,Diesel Direct,Steel,UNSPECIFIED,UNSPECIFIED,Valid,05/04/2016,04/30/2017, 
1487,366819310,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=366819310%20mmsi,,,,,,,WDA5364,,994,95,,,,,,,,,,,,,,,,,,,4.0,2.0,27.9894371033,2.87973475456,Trawlers,0.578280180137,Trawlers,0.578280180137,Trawlers,0.597686551951,Trawlers,0.597686551951,4633,,680.1875,,3767,0,USA,United States,76.0,0.0,1.0,24.0,410.0,ALPINE COVE,1,,,WDA5364,1,,,,,,,,,ALPINECOVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,366884030,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=366884030%20mmsi,,,,,,,WBT5412,,350,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,,1456.08597222,,0,0,USA,United States,23.0,0.0,1.0,6.0,67.0,PREDATOR,1,,,WBT5412,1,86.8755555556,2.0,,,,,,,PREDATOR,GF0256,01/01/2017,12/31/2017,PATIENCE FISHERIES INC,PO BOX 428,NEWPORT,OR,97365.0,PREDATOR,90.0,547390,PATIENCE FISHERIES INC,PO BOX 428,NEWPORT,OR,97365,90,Yes,No,No,No,-,No,No,No,Yes,-,0.931501%,MSCV0256:0.931501,156130.0,PREDATOR,589907,,,,Fish Processing Vessel,US,1.0,   73.0,   49.0,   52.8,  19.0,   9.4,,,,,,,,United States Coast ,HOMER,AK,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1977,,,,,FORT BRAGG,CA,,,320171,SEA LANES INC,Corporation,,,,,PO BOX 2921,,,,HOMER,AK,UNSPECIFIED,UNITED STATES,99603                         ,375,1,Diesel,Steel,UNSPECIFIED,UNSPECIFIED,Valid,06/30/2016,07/31/2017, 
1489,366886690,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=366886690%20mmsi,,,,,,,WDB3401,,381,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224,,476.231388889,,0,0,USA,United States,15.0,0.0,1.0,4.0,737.0,HALMIA,2,,,WDB3401,2,1988.38388889,9.0,,,,,,,HALMIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,366894320,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=366894320%20mmsi,,,,,,,WDB4063,,1799,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39739,,604.297222222,,3322,0,USA,United States,,,,,,F/V PRESTIGE,3,,,WDB4063,2,,,,,,,,,PRESTIGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,366925550,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=366925550%20mmsi,,,,,,,WDB6500,,411,200,,,,,,,,,,,,,,,,,,,1.0,1.0,14.9089565277,,Fixed_gear,0.945854306221,Fixed_gear,0.945854306221,Pots_and_traps,0.76824504137,Pots_and_traps,0.76824504137,10472,,229.021111111,,0,0,USA,United States,13.0,0.0,1.0,6.0,2970.0,STACY JOANNE,1,,,WDB6500,2,100.080833333,1.0,,,,,,,STACYJOANNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,366941290,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=366941290%20mmsi,,,,,,,WDB7367,,530,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881,,625.727638889,,3,0,USA,United States,18.0,0.0,1.0,6.0,311.0,WIND SONG,2,,,WDB7367,2,67.8519444444,1.0,,,,,,,WINDSONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,366971230,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=366971230%20mmsi,,,,,,,WBM7130,,985,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511,,694.178333333,,1511,0,USA,United States,22.0,0.0,1.0,6.0,222.0,HALLO BAY,1,,,WBM7130,1,,,,,,,,,HALLOBAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141585.0,HALLO BAY,573096,,1,,Fish Processing Vessel,US,1.0,   75.0,   60.0,   66.0,  24.0,   5.7,,,,,,,,UNSPECIFIED,SEATTLE,WA,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1976,,,,,SEATTLE WA,,,UNITED STATES,178304,TRIDENT SEAFOODS CORPORATION,Corporation,,,,,5303 SHILSHOLE AVENUE NW,,,,SEATTLE,WA,UNSPECIFIED,UNITED STATES,98107                         ,300,,Diesel Reduction,Steel,Monohull,Box,Valid,12/01/2016,12/31/2017, 
1494,366980030,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=366980030%20mmsi,,,,,,,WDB9640,,428,133,Trollers,,12.8,clav_fishing,,,,,,,,,,,,,,,,,,,,,,,,,,,432,,1354.18972222,,0,0,USA,United States,,,,,,BARCAROLE,1,,,WDB9640,2,4036.59194444,27.0,,,,,,,BARCAROLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,366986010,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=366986010%20mmsi,,,,,,,WDH6487,,169,25,,,,,,,,,,,,,,,,,,,5.0,3.0,22.3893371582,2.28397223235,Trawlers,0.502320673969,Trawlers,0.502320673969,Trawlers,0.636936090421,Trawlers,0.636936090421,1214,,42.0530555556,,327,0,USA,United States,27.0,0.0,1.0,8.0,773.0,OCEAN HUNTER,1,,,WDH6487,1,,,,,,,,,OCEANHUNTER,GF0136,01/01/2017,12/31/2017,"LARKIN, MARION JEAN",PO BOX 940,SALOME,AZ,85348.0,OCEAN HUNTER,82.83,926699,OCEAN HUNTER ENTERPRISES LLC,19737 TROPHY LN,MOUNT VERNON,WA,98274,78,Yes,No,No,No,-,No,No,No,Yes,-,0.152638%,MSCV0136:0.152638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,367010360,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367010360%20mmsi,,,,,,,WCX2042,,93,18,,,,,,,,,,,,,,,,,,,5.0,3.0,24.0043693542,5.79296243303,Tug_Pilot,0.401997476816,Trawlers,0.0556996053005,Tug,0.369355385005,Trawlers,0.0480455216081,910,,102.560694444,,26,0,USA,United States,19.0,0.0,1.0,39.0,286.0,MS MARY,1,7047497.0,1.0,WCX2042,1,,,,,,,,,MSMARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,367010460,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367010460%20mmsi,,,,,,,WDC3576,,96,25,,,,,,,,,,,,,,,,,,,1.0,1.0,28.2818717957,,Passenger,0.973375320435,Trawlers,1.41421924127e-05,Sailing,0.601004004478,Trawlers,0.000483641750179,251,,194.551944444,,0,0,USA,United States,20.0,0.0,1.0,0.0,41.0,J&B,1,,,WDC3576,1,814.291944444,2.0,,,,,,,JANDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,367023170,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367023170%20mmsi,,,,,,,WDC4334,,323,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,,796.955833333,,0,0,USA,United States,,,,,,RESOLUTION 2,2,,,WDC4334,2,177.749166667,3.0,,,,,,,RESOLUTION2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,367028360,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367028360%20mmsi,,,,,,,WDC4666,,572,116,Trollers,,,clav_fishing,,,,,,,,,,,,,,,3.0,3.0,23.3816935221,8.23840029089,Fixed_gear,0.490533620119,Fixed_gear,0.490533620119,Set_longlines,0.321776797374,Set_longlines,0.321776797374,646,,616.599305556,,0,0,USA,United States,19.0,0.0,1.0,5.0,127.0,LONGFIN,2,,,WDC4666,2,1828.53416667,6.0,,,,,,,LONGFIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,367041980,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367041980%20mmsi,,,,,,,WDC5495,,798,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16451,,1173.09,,0,0,USA,United States,17.0,0.0,1.0,6.0,2195.0,FV KIMBER,2,,,WDC5495,1,61.3327777778,2.0,,,,,,,KIMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,367053370,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367053370%20mmsi,,,,,,,WDC6239,,891,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931,,346.061527778,,0,0,USA,United States,17.0,0.0,1.0,6.0,63.0,SPIRIT OF AMERICA,1,,,WDC6239,1,770.429166667,1.0,,,,,,,SPIRITOFAMERICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179216.0,SPIRIT OF AMERICA,615584,,,,Commercial Fishing Vessel,US,1.0,   45.0,   36.0,   54.7,  20.7,   7.8,,,,,,,,UNSPECIFIED,CRESCENT CITY,CA,UNITED STATES,X,,,,,,X,,,,,,,,,,,1979,,,,,PORT HUENEME,CA,,,1047563,SPIRIT OF 76 INC,Corporation,,,,,6251 KINGS VALLEY RD (CRESCENT CITY CA),PO BOX 156,,,FORT DICK,CA,UNSPECIFIED,UNITED STATES,95538                         ,,,UNSPECIFIED,Steel,Monohull,Ship,Valid,02/27/2016,03/31/2017, 
1502,367054010,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367054010%20mmsi,,,,,,,WDL6284,,140,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7878,,117.459166667,,1935,0,USA,United States,24.0,0.0,1.0,7.0,93.0,WILD SWAN,1,,,WDL6284,1,,,,,,,,,WILDSWAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,367089120,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367089120%20mmsi,,,,,,,WTS3781,,379,287,,,,,,,,,,,,,,,,,,,2.0,2.0,16.2766513824,2.9072558928,Trawlers,0.691691234708,Trawlers,0.691691234708,Trawlers,0.787358462811,Trawlers,0.787358462811,384,,134.778055556,,0,0,USA,United States,12.0,0.0,1.0,4.0,135.0,367089120,1,,,WTS3781,2,676.5125,1.0,,,,,,,367089120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,367091920,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367091920%20mmsi,,,,,,,WCW4451,,390,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3228,,347.08875,,0,0,USA,United States,17.0,0.0,1.0,7.0,388.0,KONA ROSE,3,,,WCW4451,2,,,,,,,,,KONAROSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118738.0,KONA ROSE,544946,,,,Commercial Fishing Vessel,US,1.0,   60.0,   45.0,   49.1,  18.5,   8.1,,,,,,,,United States Coast ,SEATTLE,WA,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1972,,,,,ASTORIA OR,,,UNITED STATES,356684,"F/V KONA ROSE, INC.",Unknown,,,,,10533 14TH AVE NW,,,,SEATTLE,WA,UNSPECIFIED,UNITED STATES,98177                         ,,,Diesel Reduction,Steel,UNSPECIFIED,UNSPECIFIED,Valid,05/17/2016,06/30/2017, 
1505,367126440,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367126440%20mmsi,,,,,,,WDD3154,,362,179,,,,,,,,,,,,,,,,,,,2.0,2.0,17.0820302963,5.18197053445,Trawlers,0.505607284606,Trawlers,0.505607284606,Trawlers,0.511277630925,Trawlers,0.511277630925,862,,242.556527778,,1,0,USA,United States,,,,,,SEA ANGEL,1,,,WDD3154,1,5764.40194444,2.0,,,,,,,SEAANGEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500341.0,SEA ANGEL,1084904,8958461,,,Commercial Fishing Vessel,US,1.0,  148.0,   44.0,   81.6,  24.0,  12.5,  148.0,   44.0,   81.6,  24.0,  12.5,,,American Bureau of S,GALVESTON,TX,UNITED STATES,,,,,,,X,,,,,,,,,,,1999,,,,,CODEN,AL,,UNITED STATES,491732,,N/A,ANDY,HAI,HUYNH,,7TH AND WHARF,PO BOX 786,,,GALVESTON,TX,UNSPECIFIED,UNITED STATES,77553                         ,720,,Diesel,Steel,UNSPECIFIED,UNSPECIFIED,Valid,05/02/2016,05/31/2017, 
1506,367127120,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367127120%20mmsi,,,,,,,WCZ7147,,735,255,,,,,,,,,,,,,,,,,,,4.0,2.0,25.6572666168,7.69376037309,Trawlers,0.755770473741,Trawlers,0.755770473741,Trawlers,0.754804852419,Trawlers,0.754804852419,820,,3736.66111111,,523,0,USA,United States,,,,,,CAPT WICK,1,,,WCZ7147,1,3328.24944444,39.0,,,,,,,CAPTWICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162894.0,CAPT. WICK,597503,,,,Commercial Fishing Vessel,US,1.0,   68.0,   58.0,   56.9,  19.0,   9.1,,,,,,,,United States Coast ,NEW ORLEANS,LA,UNITED STATES,,,,,,,X,,,,,,,,,,,1978,,,,,KEMAH,TX,,UNITED STATES,169650,BOSARGE BOATS INC,Unknown,,,,,1703 PASCAGOULA STREET,,,,PASCAGOULA,MS,UNSPECIFIED,UNITED STATES,39567                         ,671,5,Diesel,Steel,UNSPECIFIED,UNSPECIFIED,Valid,03/23/2016,04/30/2017, 
1507,367132320,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367132320%20mmsi,,,,,,,WDD3501,,334,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469,,824.384444444,,0,0,USA,United States,15.0,0.0,1.0,4.0,81.0,CAPE PROVIDENCE,1,,,WDD3501,1,980.172222222,2.0,,,,,,,CAPEPROVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,367134240,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367134240%20mmsi,,,,,,,WDD3639,,129,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,72.7955555556,,37,0,USA,United States,23.0,0.0,1.0,8.0,89.0,TRICIA G,1,,,WDD3639,1,,,,,,,,,TRICIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,367138970,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367138970%20mmsi,,,,,,,WDD3988,,716,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2662,,956.589027778,,0,0,USA,United States,18.0,0.0,1.0,5.0,898.0,THE HUNGRY RAVEN,1,,,WDD3988,1,607.1575,3.0,,,,,,,THEHUNGRYRAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199904.0,THE HUNGRY RAVEN,638677,,,,Commercial Fishing Vessel,US,1.0,   49.0,   39.0,   56.1,  15.9,   8.3,,,,,,,,UNSPECIFIED,SEWARD,AK,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1981,,,,,SEATTLE,WA,,,1307718,,N/A,RAYMOND,C,HARRIS,,PO BOX 1318,,,,SEWARD,AK,UNSPECIFIED,UNITED STATES,99664                         ,375,,Diesel Direct,FRP (Fiberglass),Monohull,Ship,Valid,05/14/2016,06/30/2017, 
1510,367149040,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367149040%20mmsi,,,,,,,WTT8338,,130,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,,442.552638889,,0,0,USA,United States,15.0,0.0,1.0,4.0,44.0,SOUTHEASTERN,1,,,WTT8338,1,,,,,,,,,SOUTHEASTERN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166854.0,SOUTHEASTERN,601959,,52017,,Commercial Fishing Vessel,US,1.0,   51.0,   43.0,   48.5,  16.0,   8.1,,,,,,,,United States Coast ,PETERSBURG,AK,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1978,,,,,HOQUIAM,WA,,,220069,,N/A,JACK,C,LYONS,,366 MITKOF HWY,P O BOX 527,,,PETERSBURG,AK,UNSPECIFIED,UNITED STATES,99833                         ,170,170,Diesel,FRP (Fiberglass),UNSPECIFIED,UNSPECIFIED,Valid,01/22/2016,02/28/2017, 
1511,367151530,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367151530%20mmsi,,,,,,,WDD4946,,549,171,,,,,,,,,,,,,,,,,,,1.0,1.0,17.8477344513,,Trawlers,0.926653862,Trawlers,0.926653862,Trawlers,0.981693685055,Trawlers,0.981693685055,776,,211.718472222,,120,0,USA,United States,15.8888888889,0.314730149171,2.0,4.0,342.0,FISH MAGNET,2,,,WDD4946,1,,,,,,,,,FISHMAGNET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
