mmsi,country
412477934,CHN
412325943,CHN
412364717,CHN
110706766,
251493340,ISL
271062024,TUR
503462200,AUS
414004144,CHN
412283764,CHN
412449088,CHN
412411032,CHN
224296330,ESP
900208971,
412419554,CHN
412865077,CHN
258186000,NOR
412412073,CHN
412469473,CHN
412464115,CHN
224147730,ESP
412419294,CHN
412322425,CHN
235087639,GBR
316014803,CAN
257415920,NOR
201399999,ALB
412201081,CHN
800037693,
316008910,CAN
412432271,CHN
412420326,CHN
412435421,CHN
413060039,CHN
412436003,CHN
412286627,CHN
257126740,NOR
412423088,CHN
227316290,FRA
224237690,ESP
251233110,ISL
412422598,CHN
412431081,CHN
412444811,CHN
125588837,
412423104,CHN
412420305,CHN
412433245,CHN
412203035,CHN
412213911,CHN
413400821,CHN
412706708,CHN
412446072,CHN
235005050,GBR
412368858,CHN
412862018,CHN
412411562,CHN
900018963,
271072156,TUR
412442288,CHN
412461642,CHN
257184220,NOR
412331034,CHN
257277420,NOR
224322380,ESP
419001158,IND
412428837,CHN
259660000,NOR
238463240,HRV
419001135,IND
412463322,CHN
412427811,CHN
412348858,CHN
367041980,USA
273336280,RUS
412441586,CHN
227637650,FRA
900408505,
412413275,CHN
800035774,
412203447,CHN
412284526,CHN
224215920,ESP
412287015,CHN
412413922,CHN
412328019,CHN
412421683,CHN
271072044,TUR
412369456,CHN
257132240,NOR
412410558,CHN
316011559,CAN
228337000,FRA
412354148,CHN
905116766,
905119069,
412451045,CHN
247141050,ITA
338186593,USA
412287022,CHN
412005678,CHN
800037625,
412433539,CHN
441702355,KOR
412328041,CHN
412438078,CHN
235107428,GBR
271069008,TUR
666888029,SOM
412451575,CHN
412424509,CHN
257104340,NOR
250000864,IRL
412323586,CHN
412431437,CHN
431500330,JPN
412412127,CHN
431828000,JPN
271072754,TUR
418456888,
412413029,CHN
367134750,USA
412417152,CHN
412450316,CHN
905115866,
412423327,CHN
412412498,CHN
219944000,DNK
421000018,
800003373,
412425033,CHN
412411883,CHN
412430573,CHN
257149000,NOR
412440362,CHN
412431659,CHN
200000584,
412412010,CHN
412206787,CHN
251386840,ISL
412325719,CHN
412320519,CHN
338758000,USA
412416048,CHN
412322471,CHN
224094960,ESP
412423003,CHN
412332646,CHN
412419131,CHN
701000735,ARG
412481547,CHN
412437549,CHN
412420623,CHN
412422082,CHN
251338110,ISL
412447068,CHN
800034063,
412445192,CHN
257145600,NOR
412349744,CHN
366728420,USA
800039772,
251374240,ISL
366890880,USA
412424495,CHN
412328305,CHN
412417016,CHN
271072101,TUR
412418033,CHN
257306040,NOR
412418459,CHN
367457060,USA
412260079,CHN
258541000,NOR
415000533,
800034825,
367664140,USA
412423562,CHN
760000870,PER
367458170,USA
412413131,CHN
273213300,RUS
412423199,CHN
815020231,
412420872,CHN
412434208,CHN
263272000,PRT
900026731,
412284352,CHN
412441838,CHN
257855500,NOR
412472074,CHN
812286855,
271072674,TUR
412433214,CHN
273429220,RUS
412470199,CHN
231124000,FRO
257108640,NOR
412461353,CHN
412412604,CHN
200009830,
200011951,
440148110,KOR
412418326,CHN
412285428,CHN
412477833,CHN
257671500,NOR
412422231,CHN
412412408,CHN
367037240,USA
257130320,NOR
412806223,CHN
412451771,CHN
900003217,
412412142,CHN
412422257,CHN
412450393,CHN
200002888,
412424586,CHN
900049087,
251470940,ISL
200009490,
412438873,CHN
257343120,NOR
412449669,CHN
412672330,CHN
257478020,NOR
412432343,CHN
412470197,CHN
140401040,
412352904,CHN
412436426,CHN
600013487,
412888806,CHN
257103840,NOR
412287437,CHN
412451351,CHN
412449097,CHN
412213215,CHN
412436517,CHN
412326341,CHN
900008608,
231534000,FRO
412438875,CHN
412417434,CHN
900408809,
412325302,CHN
412055081,CHN
905110335,
412414345,CHN
412420007,CHN
412324558,CHN
257129140,NOR
100702534,
800044777,
412215131,CHN
412283837,CHN
412437785,CHN
900002931,
367642380,USA
412002707,CHN
412283787,CHN
800060068,
412427923,CHN
800024068,
412324657,CHN
413354690,CHN
412332968,CHN
431600710,JPN
412441195,CHN
412459965,CHN
412225397,CHN
413403440,CHN
273436060,RUS
400439485,
412365836,CHN
413221577,CHN
412412701,CHN
412328131,CHN
412438478,CHN
431622000,JPN
247221170,ITA
800035834,
412461957,CHN
412449936,CHN
412427818,CHN
412410445,CHN
900000232,
412213368,CHN
412324596,CHN
258529000,NOR
257004500,NOR
412669999,CHN
800019620,
412210582,CHN
412418462,CHN
412447526,CHN
412427783,CHN
412201742,CHN
412301278,CHN
601540000,ZAF
412488676,CHN
412447213,CHN
412882566,CHN
556555656,
257102940,NOR
228952000,FRA
412435658,CHN
412438933,CHN
250000868,IRL
412332995,CHN
412470163,CHN
257141720,NOR
412470561,CHN
200000819,
412421652,CHN
412002002,CHN
412411701,CHN
228190900,FRA
990014038,
412417131,CHN
412349171,CHN
412325741,CHN
412421541,CHN
200009260,
412000191,CHN
412416656,CHN
412286489,CHN
235079424,GBR
412436856,CHN
257119120,NOR
257034840,NOR
412412058,CHN
257078140,NOR
263405790,PRT
129870987,
412099999,CHN
412423429,CHN
800022031,
503113100,AUS
412284768,CHN
412330247,CHN
800130618,
800019587,
412418999,CHN
412427256,CHN
800038381,
412324698,CHN
503362900,AUS
412354546,CHN
412442024,CHN
412030416,CHN
412422478,CHN
367137170,USA
412418745,CHN
100700052,
200005881,
251162340,ISL
110300578,
412608786,CHN
412320915,CHN
412349378,CHN
412430264,CHN
257182840,NOR
412410751,CHN
800023211,
701006614,ARG
503710900,AUS
416503000,TWN
412450289,CHN
224014530,ESP
412449483,CHN
412204139,CHN
200000503,
366999383,USA
413002389,CHN
271072547,TUR
413004558,CHN
477995204,HKG
412327052,CHN
601244000,ZAF
412481832,CHN
800005456,
412333227,CHN
412441448,CHN
900019244,
224217990,ESP
800034487,
412464577,CHN
257119340,NOR
800010765,
224052450,ESP
800028033,
21441,
413808479,CHN
900020646,
413703046,CHN
412061269,CHN
800036212,
180779680,
416003756,TWN
600013108,
251473740,ISL
258317500,NOR
271069031,TUR
412450792,CHN
900019918,
251115540,ISL
316007539,CAN
412450603,CHN
316028476,CAN
412427917,CHN
800001111,
200006467,
224140330,ESP
412421507,CHN
432322000,JPN
273382120,RUS
412438094,CHN
412442271,CHN
900021269,
412323001,CHN
228226000,FRA
412416721,CHN
412422253,CHN
412413639,CHN
413881579,CHN
412450547,CHN
412324691,CHN
367416270,USA
412441443,CHN
412477282,CHN
900027711,
412327611,CHN
273328330,RUS
412427823,CHN
412418591,CHN
228235000,FRA
235066887,GBR
412446345,CHN
800000047,
412447745,CHN
273827030,RUS
257326920,NOR
251577340,ISL
412437257,CHN
412428286,CHN
412431063,CHN
367355870,USA
257149120,NOR
416458529,TWN
412326115,CHN
412436505,CHN
910000007,
910024545,
220064000,DNK
200008977,
900935058,
412440373,CHN
412428282,CHN
228238600,FRA
412326606,CHN
900003847,
345882050,MEX
150204460,
235040121,GBR
412329426,CHN
247101090,ITA
316013881,CAN
273816200,RUS
412463918,CHN
412201666,CHN
441713000,KOR
440899000,KOR
412213389,CHN
412431375,CHN
412432011,CHN
413666661,CHN
367426420,USA
257489700,NOR
257021940,NOR
503671200,AUS
412474711,CHN
98302862,
331480000,GRL
412333335,CHN
251154440,ISL
200006819,
412370168,CHN
412438235,CHN
800020155,
250196000,IRL
100702606,
477000002,HKG
900305817,
412305555,CHN
412460823,CHN
412422278,CHN
416004806,TWN
900033006,
900020658,
412421795,CHN
412418433,CHN
412283757,CHN
412464269,CHN
412329564,CHN
338108972,USA
440000690,KOR
413430229,CHN
900017685,
412352899,CHN
432401000,JPN
413589836,CHN
412283867,CHN
760999919,PER
800000889,
412895688,CHN
440105150,KOR
412283849,CHN
412466933,CHN
412438515,CHN
412465186,CHN
235076295,GBR
412348734,CHN
601035700,ZAF
601043500,ZAF
367033060,USA
251548540,ISL
412125888,CHN
412324704,CHN
440600404,KOR
412436589,CHN
412435678,CHN
990010989,
150206007,
412365923,CHN
900026983,
412419401,CHN
412420948,CHN
412358634,CHN
412460656,CHN
412201187,CHN
900402136,
412438879,CHN
412410178,CHN
251828110,ISL
412469313,CHN
271072410,TUR
412422996,CHN
273374740,RUS
412428113,CHN
412324236,CHN
234663000,GBR
412283898,CHN
412420134,CHN
412556778,CHN
412438038,CHN
760009908,PER
412417161,CHN
701024000,ARG
345880340,MEX
257284000,NOR
701006005,ARG
257763500,NOR
271072392,TUR
412410869,CHN
412470204,CHN
271072622,TUR
800024072,
412213398,CHN
412470198,CHN
300005844,
760000290,PER
413564278,CHN
273448120,RUS
413008339,CHN
412695560,CHN
224090560,ESP
271072495,TUR
412469733,CHN
800017557,
412522866,CHN
271072881,TUR
412412353,CHN
412421538,CHN
212321033,CYP
412445131,CHN
412423878,CHN
412286226,CHN
412200592,CHN
257351520,NOR
412442092,CHN
316020814,CAN
416238600,TWN
412411836,CHN
244810070,NLD
412327462,CHN
257611600,NOR
228941000,FRA
228003600,FRA
412424476,CHN
130700215,
257307940,NOR
251553540,ISL
412444684,CHN
225019250,ESP
367577750,USA
412324321,CHN
412284774,CHN
903400020,
251809240,ISL
701006094,ARG
412421896,CHN
257301120,NOR
412326195,CHN
412285471,CHN
316007542,CAN
211215500,DEU
257317340,NOR
412424706,CHN
412427897,CHN
412435549,CHN
905106163,
412332667,CHN
412430374,CHN
412413051,CHN
412412172,CHN
200010629,
412427067,CHN
200002860,
412204189,CHN
412364891,CHN
412428334,CHN
701000675,ARG
412460203,CHN
412461716,CHN
416004436,TWN
257173620,NOR
412461933,CHN
412410824,CHN
257853700,NOR
49000000,
237362000,GRC
412452668,CHN
412422243,CHN
910060252,
316002912,CAN
900022910,
601985000,ZAF
412475095,CHN
412422028,CHN
412441039,CHN
259937000,NOR
412284394,CHN
200007788,
900023578,
412447167,CHN
412451225,CHN
440600348,KOR
412469726,CHN
800031632,
800037229,
412470151,CHN
413003185,CHN
412702492,CHN
251399940,ISL
412427145,CHN
525014085,IDN
412418875,CHN
412427033,CHN
412461295,CHN
412327563,CHN
224304540,ESP
271072870,TUR
412312331,CHN
412412519,CHN
251840540,ISL
412352979,CHN
273315480,RUS
412351111,CHN
412432662,CHN
412367713,CHN
412000973,CHN
412370609,CHN
412436455,CHN
413417070,CHN
251419110,ISL
271073011,TUR
412200448,CHN
412366347,CHN
412884456,CHN
412370578,CHN
259180000,NOR
412370097,CHN
237305000,GRC
412410315,CHN
412433577,CHN
412006400,CHN
412433974,CHN
800031950,
412414742,CHN
800044765,
412448995,CHN
413006918,CHN
412201242,CHN
412460815,CHN
235035463,GBR
412431662,CHN
412428601,CHN
251422440,ISL
412327298,CHN
412422699,CHN
412213265,CHN
412436735,CHN
412400628,CHN
257573800,NOR
412422868,CHN
412432091,CHN
412460772,CHN
412824557,CHN
412436766,CHN
800000307,
412414585,CHN
412472611,CHN
412478584,CHN
910060315,
231158000,FRO
257408500,NOR
224304860,ESP
503400000,AUS
412521643,CHN
412433741,CHN
412545688,CHN
415001168,
412416682,CHN
416041048,TWN
888802010,
316003738,CAN
900365122,
412422632,CHN
412430014,CHN
235008741,GBR
412412601,CHN
320721196,
412002363,CHN
412438679,CHN
228042600,FRA
412364398,CHN
257733500,NOR
273294400,RUS
251478440,ISL
412428425,CHN
257308720,NOR
271072834,TUR
367412590,USA
338688800,USA
412459909,CHN
412450339,CHN
412441299,CHN
412436136,CHN
412213426,CHN
412423864,CHN
701000837,ARG
412464651,CHN
412419196,CHN
412284389,CHN
412447228,CHN
412420816,CHN
412422245,CHN
251462540,ISL
412424535,CHN
412464436,CHN
412422876,CHN
800032030,
412421511,CHN
247066290,ITA
412411874,CHN
412461352,CHN
412413099,CHN
412418964,CHN
413988988,CHN
412450719,CHN
800014458,
412422973,CHN
412428709,CHN
412428047,CHN
412884019,CHN
412410694,CHN
228247700,FRA
412418818,CHN
412321231,CHN
412021670,CHN
503125800,AUS
271072849,TUR
701000663,ARG
412461817,CHN
900029197,
257456500,NOR
271056023,TUR
412459057,CHN
412413247,CHN
375714000,VCT
412449165,CHN
271072838,TUR
412447752,CHN
263411870,PRT
227553000,FRA
412410371,CHN
231011000,FRO
412422565,CHN
412201847,CHN
412419116,CHN
247124680,ITA
257101640,NOR
412025082,CHN
257254000,NOR
412418186,CHN
412413304,CHN
412283844,CHN
238651710,HRV
257216120,NOR
251555110,ISL
525012173,IDN
431002329,JPN
257586600,NOR
412410837,CHN
900411785,
800000032,
366963880,USA
412422459,CHN
367023390,USA
412416071,CHN
412069366,CHN
412422947,CHN
412422373,CHN
228222900,FRA
416004779,TWN
235007359,GBR
200000676,
412364723,CHN
412438792,CHN
412451024,CHN
412425261,CHN
576635000,VUT
200013395,
200011460,
800010176,
412369061,CHN
412427168,CHN
412422432,CHN
316010880,CAN
228130000,FRA
412423207,CHN
261006110,POL
413845122,CHN
251470440,ISL
412450053,CHN
412430797,CHN
412440066,CHN
431200070,JPN
412360156,CHN
800036489,
900029155,
251232110,ISL
412425818,CHN
412469227,CHN
412426528,CHN
412428254,CHN
900003982,
367675010,USA
412480368,CHN
412463859,CHN
412438252,CHN
412412462,CHN
412364971,CHN
412214052,CHN
800031898,
900314357,
412286503,CHN
257589500,NOR
412448597,CHN
770576080,URY
412286567,CHN
412469975,CHN
412213221,CHN
412416426,CHN
261012380,POL
412332865,CHN
412438721,CHN
412470554,CHN
412411381,CHN
235063301,GBR
412435253,CHN
227317520,FRA
412413114,CHN
412413284,CHN
725002300,CHL
412672180,CHN
412324697,CHN
413522032,CHN
416445678,TWN
633301928,BFA
412358550,CHN
231066000,FRO
251445840,ISL
257152620,NOR
412435795,CHN
412422169,CHN
257200620,NOR
412324187,CHN
257281000,NOR
257406500,NOR
100882984,
422120515,IRN
412434419,CHN
412284172,CHN
412412011,CHN
412422791,CHN
431600120,JPN
412460595,CHN
412328282,CHN
367125630,USA
900029118,
412410112,CHN
251311940,ISL
412210277,CHN
110706492,
901401597,
910060446,
345080028,MEX
412460611,CHN
412460109,CHN
412423318,CHN
257711800,NOR
412432566,CHN
257172920,NOR
416001221,TWN
413994209,CHN
525010030,IDN
412214368,CHN
477995213,HKG
412323082,CHN
412324108,CHN
800035901,
100700772,
244730183,NLD
251374340,ISL
271062003,TUR
412448767,CHN
416002257,TWN
820040971,
251220110,ISL
900032005,
412330271,CHN
770202583,URY
412430485,CHN
635221000,ATF
231046000,FRO
251791740,ISL
367479000,USA
412419394,CHN
367326360,USA
416004643,TWN
412478052,CHN
412213185,CHN
257480600,NOR
371759000,PAN
412423797,CHN
412568658,CHN
412439418,CHN
261026380,POL
412451858,CHN
367683890,USA
412470527,CHN
251317240,ISL
412021297,CHN
412123434,CHN
412285455,CHN
412286386,CHN
900017575,
101406838,
412423184,CHN
251496240,ISL
412428022,CHN
412470583,CHN
412428643,CHN
412428116,CHN
271072997,TUR
257005140,NOR
412444976,CHN
412205562,CHN
412413971,CHN
200000329,
412205035,CHN
412200528,CHN
412410368,CHN
412325748,CHN
413996373,CHN
412420366,CHN
257125820,NOR
224375550,ESP
412417407,CHN
412465968,CHN
412421608,CHN
900401576,
412325054,CHN
412332746,CHN
431601070,JPN
140701193,
412411872,CHN
232004607,GBR
412283777,CHN
740382000,FLK
412365896,CHN
576975000,VUT
412035172,CHN
900413544,
412213188,CHN
251402340,ISL
987644455,
412409229,CHN
416060900,TWN
200004038,
367410620,USA
416000589,TWN
244780400,NLD
412203928,CHN
412596015,CHN
412201637,CHN
412446825,CHN
412700710,CHN
412321657,CHN
412326457,CHN
316004170,CAN
412412289,CHN
412411635,CHN
412419438,CHN
251793740,ISL
412437351,CHN
273891100,RUS
412448886,CHN
251446440,ISL
251389640,ISL
412215148,CHN
273811300,RUS
900019601,
412214005,CHN
412437138,CHN
257305140,NOR
412325369,CHN
627172000,GHA
257143420,NOR
231106000,FRO
235054165,GBR
412413907,CHN
412286246,CHN
412418831,CHN
412423234,CHN
412470586,CHN
800099999,
235005746,GBR
412452577,CHN
316004040,CAN
412442032,CHN
412426831,CHN
412428514,CHN
257602800,NOR
231450000,FRO
412451184,CHN
412418463,CHN
412435538,CHN
412417557,CHN
900027223,
900009023,
316004915,CAN
412330681,CHN
413061977,CHN
412450061,CHN
258036000,NOR
412480205,CHN
412333505,CHN
412422352,CHN
431856000,JPN
431601130,JPN
412421548,CHN
701000831,ARG
412422986,CHN
224003510,ESP
412284061,CHN
257153240,NOR
412413294,CHN
431500044,JPN
413001102,CHN
412432238,CHN
412422399,CHN
251722110,ISL
303429000,USA
412349324,CHN
412209099,CHN
503005720,AUS
413325049,CHN
412332527,CHN
231180000,FRO
820040818,
231036000,FRO
412284358,CHN
224025560,ESP
800036342,
200010631,
316005846,CAN
412432377,CHN
412555599,CHN
412008315,CHN
412348936,CHN
412428658,CHN
416001496,TWN
412435827,CHN
200001671,
415000579,
367680660,USA
257072540,NOR
412445853,CHN
412449883,CHN
800000551,
316028433,CAN
412361518,CHN
271062047,TUR
412444533,CHN
200008352,
412001511,CHN
412423103,CHN
412200239,CHN
367093360,USA
412450621,CHN
367331210,USA
247150240,ITA
412433521,CHN
247305050,ITA
412415386,CHN
412418799,CHN
412421702,CHN
224024320,ESP
412433611,CHN
900122168,
412202078,CHN
251222640,ISL
412210401,CHN
228229900,FRA
316005813,CAN
412464386,CHN
273346480,RUS
412112335,CHN
257803500,NOR
412441259,CHN
412433341,CHN
412215219,CHN
440811000,KOR
412421915,CHN
412424469,CHN
412441833,CHN
412300365,CHN
345981053,MEX
905104998,
224282870,ESP
271056026,TUR
412420873,CHN
211487740,DEU
412213631,CHN
412327685,CHN
413548748,CHN
412428265,CHN
412436138,CHN
441410000,KOR
412413395,CHN
251562540,ISL
412325171,CHN
412450009,CHN
412080278,CHN
412410118,CHN
700000538,
412443356,CHN
412436608,CHN
251113740,ISL
512425000,NZL
257014500,NOR
412701468,CHN
412436211,CHN
745003500,GUF
316023672,CAN
412002811,CHN
412449974,CHN
412410022,CHN
412435566,CHN
416002324,TWN
224168930,ESP
576849000,VUT
412442205,CHN
412449848,CHN
412418855,CHN
273824500,RUS
412352851,CHN
412200605,CHN
412413191,CHN
259363000,NOR
239131000,GRC
235070358,GBR
412328786,CHN
412413055,CHN
412423775,CHN
362049000,TTO
234209000,GBR
251465440,ISL
251809840,ISL
147899211,
412325267,CHN
152123456,
412428342,CHN
257171020,NOR
760000180,PER
366894520,USA
257938500,NOR
257558500,NOR
636011825,LBR
235002939,GBR
412448548,CHN
412200647,CHN
413416470,CHN
412428078,CHN
412416964,CHN
413568929,CHN
725000669,CHL
412435083,CHN
412284969,CHN
257416000,NOR
412213922,CHN
412460093,CHN
412433643,CHN
412330386,CHN
412430531,CHN
800004053,
412450023,CHN
412426724,CHN
271072348,TUR
412450342,CHN
412428496,CHN
412410884,CHN
273299100,RUS
412421961,CHN
412422374,CHN
251844670,ISL
412426309,CHN
412215053,CHN
412445078,CHN
412320661,CHN
230024199,FIN
412283669,CHN
503718000,AUS
412449705,CHN
257487600,NOR
412413735,CHN
412215173,CHN
412422583,CHN
412423599,CHN
701000597,ARG
412323157,CHN
412418256,CHN
366737020,USA
412419256,CHN
412323165,CHN
367150610,USA
413661678,CHN
205010000,BEL
273897710,RUS
416001541,TWN
412462659,CHN
901401549,
200007539,
412281485,CHN
347003400,MTQ
412428032,CHN
412421905,CHN
412412165,CHN
412418955,CHN
412214576,CHN
412326563,CHN
412450014,CHN
367655240,USA
412445049,CHN
412451959,CHN
416004881,TWN
412410441,CHN
412478734,CHN
412437752,CHN
412412438,CHN
412413633,CHN
257057440,NOR
273814610,RUS
800000947,
412440372,CHN
412358888,CHN
412412722,CHN
412320643,CHN
800032143,
412441234,CHN
235075108,GBR
412470003,CHN
412596933,CHN
325371000,DMA
413452470,CHN
412469125,CHN
231236000,FRO
601016000,ZAF
412417004,CHN
412364554,CHN
760000620,PER
412200752,CHN
412025056,CHN
412207046,CHN
800040416,
412332945,CHN
900028165,
466512980,QAT
412413234,CHN
813021825,
412320919,CHN
412430206,CHN
412421476,CHN
412364428,CHN
257263000,NOR
412365059,CHN
200003412,
251268840,ISL
200013930,
251478110,ISL
412366323,CHN
412414324,CHN
416002545,TWN
760001080,PER
273451570,RUS
257261320,NOR
235899912,GBR
412412378,CHN
800036231,
412417598,CHN
251292540,ISL
412888001,CHN
412423645,CHN
412440047,CHN
412213201,CHN
901380508,
412437345,CHN
412469045,CHN
412322469,CHN
412130569,CHN
412437588,CHN
412330708,CHN
412460765,CHN
412324468,CHN
905119566,
601027600,ZAF
412321232,CHN
412432637,CHN
412438936,CHN
600012963,
412422897,CHN
800000611,
412448599,CHN
900403382,
412123433,CHN
900900516,
412420499,CHN
412205105,CHN
272364000,UKR
412324923,CHN
412433673,CHN
412430807,CHN
235097123,GBR
412449539,CHN
413063666,CHN
412420864,CHN
251184840,ISL
412443223,CHN
412348773,CHN
338169941,USA
366987710,USA
412462246,CHN
900017937,
412418503,CHN
200003130,
800024354,
412419651,CHN
257182640,NOR
412699950,CHN
412325749,CHN
412328689,CHN
412435545,CHN
316010040,CAN
257954500,NOR
412283859,CHN
800034949,
412420195,CHN
412452976,CHN
251417110,ISL
412330264,CHN
412422884,CHN
412432715,CHN
412426999,CHN
412203862,CHN
200008951,
271072264,TUR
412420955,CHN
412325811,CHN
412210439,CHN
412284523,CHN
412515125,CHN
412432039,CHN
412422195,CHN
440671000,KOR
601500000,ZAF
367721000,USA
412460001,CHN
416002859,TWN
440450000,KOR
431700970,JPN
431702850,JPN
440801000,KOR
440192000,KOR
431869000,JPN
431797000,JPN
367500440,USA
431331000,JPN
431137000,JPN
443200156,PSE
431686000,JPN
431100030,JPN
431503000,JPN
440648000,KOR
540002100,NCL
431798000,JPN
416001456,TWN
416203600,TWN
416002934,TWN
416001241,TWN
416000394,TWN
416001225,TWN
416001845,TWN
416136900,TWN
416000141,TWN
416226600,TWN
416002286,TWN
416002195,TWN
416002304,TWN
416574000,TWN
416853000,TWN
416222700,TWN
441493000,KOR
224049630,ESP
538060008,MHL
538060004,MHL
431729000,JPN
416003192,TWN
416003814,TWN
416004049,TWN
441675000,KOR
432706000,JPN
412200115,CHN
416234800,TWN
520188000,FJI
576093000,VUT
228190600,FRA
247300850,ITA
312590000,BLZ
224106440,ESP
316006847,CAN
660004900,REU
512000125,NZL
416039500,TWN
512002694,NZL
412460283,CHN
416240800,TWN
412420892,CHN
412420891,CHN
345080500,MEX
412420913,CHN
367778000,USA
367571490,USA
440236000,KOR
416775000,TWN
416808000,TWN
368699000,USA
440620000,KOR
367433490,USA
228154900,FRA
512000058,NZL
660005100,REU
645382000,MUS
229496000,MLT
366865770,USA
367059830,USA
338351000,USA
263575000,PRT
367574030,USA
224066550,ESP
242149100,MAR
367594790,USA
273349130,RUS
367051920,USA
367373350,USA
238621810,HRV
416779000,TWN
431200730,JPN
416001427,TWN
416004411,TWN
440992000,KOR
412328757,CHN
553111738,PNG
548905000,PHL
440316000,KOR
431714000,JPN
412331079,CHN
412354268,CHN
416004810,TWN
312854000,BLZ
416247900,TWN
367147350,USA
431500040,JPN
431200990,JPN
366933360,USA
576596000,VUT
775630000,VEN
735057523,ECU
303137000,USA
416804000,TWN
413270430,CHN
440773000,KOR
576890000,VUT
440154000,KOR
432626000,JPN
735059255,ECU
416116500,TWN
412676430,CHN
271056015,TUR
271056035,TUR
271056028,TUR
271042548,TUR
271072109,TUR
271072184,TUR
271072201,TUR
271072478,TUR
416164600,TWN
271072459,TUR
770576071,URY
367131750,USA
366920560,USA
367019950,USA
431602260,JPN
367008260,USA
601089100,ZAF
431200970,JPN
232555000,GBR
440246000,KOR
440935000,KOR
250165000,IRL
247049280,ITA
247121850,ITA
440934000,KOR
247151940,ITA
247148220,ITA
204834000,PRT
255500118,PRT
441098000,KOR
664268000,SYC
441734000,KOR
224547000,ESP
660000800,REU
250002714,IRL
205296000,BEL
205294000,BEL
205236000,BEL
244721000,NLD
205322000,BEL
205148000,BEL
244175000,NLD
207293000,BGR
207343400,BGR
207827350,BGR
212447000,CYP
211517200,DEU
211505000,DEU
211313600,DEU
211458000,DEU
211476000,DEU
211523500,DEU
211667000,DEU
211623000,DEU
211477000,DEU
211288860,DEU
211516260,DEU
211535000,DEU
211392000,DEU
211572000,DEU
235088014,GBR
211815000,DEU
211191000,DEU
211176000,DEU
219018343,DNK
220256000,DNK
219006301,DNK
219005778,DNK
211410690,DEU
219936000,DNK
219002005,DNK
219011032,DNK
219649000,DNK
219015559,DNK
219005909,DNK
266315000,SWE
219340000,DNK
219004596,DNK
219507000,DNK
220012000,DNK
219007432,DNK
219006971,DNK
219443000,DNK
219441000,DNK
219005964,DNK
219007234,DNK
219006443,DNK
219661000,DNK
277346000,LTU
244507000,NLD
219005867,DNK
220345000,DNK
219948000,DNK
219001189,DNK
219001664,DNK
220628000,DNK
219013966,DNK
219063000,DNK
224024000,ESP
224012860,ESP
224016630,ESP
224106860,ESP
224051140,ESP
224071880,ESP
224104170,ESP
224144590,ESP
224567000,ESP
224012980,ESP
224050370,ESP
224066590,ESP
224020220,ESP
224068340,ESP
224051350,ESP
224081690,ESP
224007840,ESP
224133000,ESP
224022330,ESP
224047490,ESP
224100120,ESP
224382970,ESP
224019420,ESP
224013050,ESP
224009880,ESP
224016930,ESP
224116380,ESP
224104430,ESP
224017460,ESP
224081790,ESP
235076457,GBR
224384000,ESP
224389000,ESP
224014850,ESP
224142870,ESP
224156000,ESP
224107990,ESP
224030940,ESP
224032270,ESP
224250430,ESP
224016730,ESP
224386370,ESP
224100160,ESP
224658000,ESP
224183670,ESP
224216220,ESP
224178000,ESP
224173000,ESP
224068650,ESP
224082360,ESP
224929000,ESP
224096770,ESP
224004680,ESP
224005220,ESP
224235170,ESP
224006770,ESP
224010730,ESP
224008250,ESP
224015550,ESP
224018520,ESP
224019440,ESP
224022810,ESP
224043850,ESP
224029580,ESP
224046990,ESP
224115000,ESP
224047270,ESP
224049640,ESP
224064850,ESP
224308000,ESP
224063940,ESP
224071970,ESP
224068470,ESP
224081150,ESP
224086780,ESP
224083730,ESP
224085260,ESP
224077580,ESP
224074740,ESP
224095620,ESP
224093430,ESP
224096930,ESP
224087000,ESP
224095660,ESP
224387000,ESP
224114650,ESP
224127540,ESP
224136380,ESP
224129190,ESP
224142580,ESP
224147180,ESP
224148470,ESP
224141280,ESP
224071000,ESP
224155950,ESP
224162880,ESP
224169660,ESP
224171140,ESP
224690000,ESP
224906170,ESP
224906180,ESP
224181530,ESP
224181120,ESP
224198440,ESP
224185250,ESP
224227590,ESP
224234720,ESP
224205360,ESP
224214990,ESP
225360000,ESP
225382000,ESP
225384000,ESP
224339190,ESP
224448260,ESP
224409830,ESP
224566950,ESP
265588050,SWE
227322390,FRA
227577000,FRA
227479000,FRA
235093015,GBR
227319230,FRA
246742000,NLD
250126460,IRL
227312000,FRA
227108400,FRA
227322270,FRA
227533000,FRA
227118900,FRA
227525000,FRA
227820000,FRA
227113400,FRA
227806000,FRA
227317040,FRA
227592060,FRA
227951000,FRA
227320510,FRA
227316550,FRA
227322690,FRA
227146500,FRA
227904000,FRA
227314630,FRA
227581000,FRA
227640970,FRA
227481000,FRA
227442000,FRA
227423000,FRA
227413000,FRA
227106700,FRA
226005000,FRA
226216000,FRA
227142900,FRA
227146700,FRA
227580250,FRA
227729980,FRA
226084000,FRA
227145900,FRA
227142200,FRA
250003137,IRL
235003310,GBR
250002574,IRL
232007630,GBR
234167000,GBR
235003785,GBR
250002223,IRL
232005550,GBR
233635000,GBR
235001497,GBR
233937000,GBR
232004676,GBR
235002260,GBR
235002165,GBR
235004110,GBR
235092375,GBR
235000710,GBR
235113439,GBR
232007970,GBR
235085776,GBR
232005890,GBR
235007143,GBR
235000620,GBR
219007027,DNK
233651000,GBR
235073052,GBR
211245890,DEU
244620254,NLD
232006840,GBR
