mmsi,shiptype,length,tonnage,length_stddev,tonnage_stddev,number_shiptypes
354874000,Reefer,85.83,2856.0,,,1
416002298,Drifting_longlines,25.8,79.72,,,1
367487530,Recreational_fishing,20.7,99.0,,,1
224041250,Purse_seines,36.69,240.76,,,1
576689000,Reefer,141.0,8483.0,0.0,0.0,1
432475000,Drifting_longlines,50.69000000000004,493.4,0.0,95.94086720475273,1
367323610,Drifting_longlines,25.814999999999998,135.5,0.005345224838249965,6.948792289723032,1
224004420,Purse_seines,21.6,54.18,,,1
553111771,Purse_seines,71.79,1350.0,,,1
416002135,Drifting_longlines,27.0,79.84,0.0,0.18475208614067493,1
664384000,Purse_seines,74.27799999999996,2148.8,3.685016960612268,104.00000000000003,1
367109680,Trollers|Pole_and_line,14.23,30.5,0.0,1.7320508075688772,2
224041480,Purse_seines,20.0,51.62,,,1
250000957,Trawlers,23.2,224.0,,,1
247354400,Purse_seines,81.84500000000001,2137.0,0.06350852961085987,0.0,1
431401174,Unknown,34.98,85.0,,,1
224108000,Drifting_longlines,35.100000000000016,248.33333333333334,0.0,68.21459352096713,1
228367000,Unknown,22.89,148.78,,,1
352844000,Reefer,92.21,3264.0,,,1
416702000,Drifting_longlines|Reefer,80.49000000000001,1866.0,2.9675803836346755,0.0,2
247144910,Purse_seines,25.9,87.0,,,1
416167600,Drifting_longlines,55.89999999999999,536.0,0.0,0.0,1
512002681,Trawlers,32.1,498.0,,,1
642525032,Purse_seines,34.5,119.04,,,1
412420906,Drifting_longlines,41.0,461.0,0.0,0.0,1
416002642,Drifting_longlines,26.8,87.215,0.0,0.24826061575154437,1
366940990,Pole_and_line,21.99,92.0,,,1
431686000,Purse_seines,57.8,1096.0,,,1
224276000,Unknown,31.966666666666672,193.0,2.425000000000002,0.0,1
224161140,Drifting_longlines,23.0,73.0,,,1
224097940,Purse_seines,25.34,75.0,,,1
36764000,Purse_seines,58.89444444444445,1216.4444444444443,2.3128830013162753,196.37789533900644,1
224108450,Purse_seines,23.31,87.0,,,1
247144150,Unknown,26.36,139.0,,,1
249000882,Unknown,23.0,138.0,,,1
540001900,Drifting_longlines,21.0,93.0,,,1
224185250,Unknown,26.0,62.33,,,1
247121180,Trawlers,24.84,79.0,,,1
257629500,Purse_seines,26.33,169.0,,,1
367490480,Drifting_longlines,26.82,144.0,,,1
224104820,Pole_and_line,32.5,177.0,,,1
367700310,Recreational_fishing,21.6,91.0,,,1
224147740,Pole_and_line,29.72,148.0,,,1
529529000,Reefer,103.73,3835.0,,,1
538004149,Bunker,98.12,3978.0,,,1
352247000,Reefer,115.0,5286.0,,,1
512001926,Recreational_fishing,16.5,47.0,,,1
273526300,Trawlers,120.47,,,,1
576375000,Pole_and_line,42.70000000000001,491.0,3.3469916255013947,27.649061254141962,1
431469000,Drifting_longlines|Research,50.6,499.0,0.0,0.0,2
416002507,Drifting_longlines,17.3,27.51,,,1
416221600,Drifting_longlines,23.9,82.0,,,1
233345000,Trawlers,26.23,,,,1
238279740,Handliners,23.71,124.0,,,1
247252970,Trawlers,24.8,109.0,,,1
416001745,Drifting_longlines,20.3,43.53,,,1
416229500,Drifting_longlines,22.3,56.15,,,1
247220040,Purse_seines,24.57,63.0,,,1
416001033,Drifting_longlines,21.4,49.26,,,1
367034320,Recreational_fishing,19.81,65.0,,,1
416002173,Drifting_longlines,23.65,76.83,,,1
576660000,Drifting_longlines,23.8,93.18,,,1
247083420,Trawlers,27.3,120.0,,,1
431201000,Unknown|Reefer,122.99166666666667,4969.0,2.8375996231791096,0.0,2
735057565,Purse_seines,73.13499999999999,1727.5,5.617618119215059,537.5131006155416,1
412420911,Drifting_longlines,41.0,461.0,0.0,0.0,1
224431000,Purse_seines,53.566666666666656,940.6500000000001,3.650921906755986,85.5324533549873,1
440885000,Drifting_longlines,49.610000000000014,501.75,0.0,97.3251790452526,1
431813000,Drifting_longlines,49.98999999999985,451.0,0.0,84.33802953476241,1
224306000,Drifting_longlines,29.09999999999997,220.0,0.0,0.0,1
567334000,Purse_seines,79.0,2028.5,0.0,86.05811989580066,1
576732000,Reefer|Recreational_fishing,100.97999999999988,3936.0,0.0,0.0,2
412460283,Drifting_longlines,38.85,302.0,0.0,0.0,1
247096440,Drifting_longlines,23.9,111.0,,,1
440820000,Drifting_longlines,47.21000000000003,384.25,0.0,0.43643578047197895,1
431701990,Drifting_longlines,31.0,167.0,0.0,55.42562584220407,1
441240000,Reefer,81.54,1687.5,3.0147068087721487,213.27447104611468,1
247082580,Trawlers,27.2,120.0,,,1
412326972,Drifting_longlines,37.16,271.0,0.0,0.0,1
636091097,Reefer,134.02,7329.0,0.0,0.0,1
413270220,Drifting_longlines|Reefer,49.25666666666666,619.0,0.07926610723370424,0.0,2
416217500,Drifting_longlines,29.4,99.0,0.0,0.0,1
441242000,Drifting_longlines,51.028000000000134,529.8,0.036144869800614696,109.19500165802819,1
416349000,Drifting_longlines,58.800000000000004,660.0,0.0,0.0,1
432410000,Purse_seines|Unknown,46.415000000000006,634.0,,,2
413201090,Drifting_longlines,47.96000000000001,577.0,0.043234601527375204,0.0,1
416001958,Drifting_longlines,27.36,84.43,,,1
416001225,Drifting_longlines,27.900000000000002,99.005,0.0,0.00534522483825144,1
367046140,Recreational_fishing,15.7,5.0,,,1
665111120,Pole_and_line,22.0,64.0,,,1
416002099,Drifting_longlines,22.2,52.48,,,1
374048000,Reefer,95.20000000000002,2495.0,0.0,0.0,1
247100960,Drifting_longlines,26.55,94.0,,,1
412689850,Drifting_longlines,32.4,128.0,,,1
247061690,Purse_seines,21.44,45.0,,,1
432106000,Drifting_longlines|Research,50.94,499.0,0.0,0.0,2
271072109,Unknown,24.4,79.0,,,1
224416530,Unknown,25.06,83.41,,,1
440934000,Drifting_longlines,49.610000000000014,469.0,0.0,92.52438546006076,1
224047360,Unknown,28.0,223.61,,,1
316028083,Unknown,13.39,37.67,,,1
520146000,Drifting_longlines,31.875,136.0,6.682159082212876,80.61017305526642,1
431225000,Drifting_longlines,48.864999999999995,404.0,1.8879353802500773,105.07774899251189,1
369354000,Recreational_fishing,15.7,,,,1
735057587,Purse_seines,77.83,1798.5,3.6604007066622306,229.20805686828146,1
440989000,Drifting_longlines,47.029999999999966,466.4,0.14756081305139174,98.8657447444309,1
416002362,Drifting_longlines,20.09,37.91,,,1
664097000,Purse_seines,79.5,2298.0,,,1
512006000,Drifting_longlines,46.5,1079.0,,,1
367191940,Unknown|Trollers,23.59,113.5,0.0,6.350852961085882,2
224068580,Unknown,21.85,57.05,,,1
441081000,Drifting_longlines,47.20750000000002,358.0,0.004364357804718532,45.38932116908641,1
224099320,Pole_and_line,34.2,175.0,,,1
224016890,Purse_seines,21.0,40.7,,,1
416015700,Drifting_longlines,54.84999999999999,708.0,0.0,0.0,1
416245800,Drifting_longlines,38.0,263.0,0.0,0.0,1
529469000,Purse_seines,72.64,1803.0,,,1
271072478,Purse_seines,30.7,166.85,,,1
247145720,Trawlers,29.8,158.0,,,1
548055100,Drifting_longlines,49.27500000000002,642.0,2.5076656668651425,66.8710844497371,1
316028561,Trollers|Unknown,12.95,35.129999999999995,0.0,7.07831430026481,2
263407240,Drifting_longlines,24.0,187.12,,,1
224180740,Purse_seines,20.5,40.69,,,1
224101950,Unknown|Drifting_longlines,26.925000000000004,197.5,3.0525895664780647,60.7904914619869,2
416000143,Drifting_longlines,24.1,57.65,,,1
367104150,Pole_and_line,25.0,90.0,,,1
367179000,Purse_seines,67.78,1239.5,4.297560769951787,188.6864367901716,1
246429000,Trawlers,142.5,9494.0,,,1
316024796,Trollers|Unknown,13.64,35.91,0.0,6.8242801818213765,2
663136000,Purse_seines,74.725,2107.0,5.12218451381326,0.0,1
224755000,Purse_seines,79.41666666666667,2082.0,5.812651983124669,0.0,1
228263000,Trawlers,20.79,121.12,,,1
416228600,Drifting_longlines,23.9,95.0,,,1
416003071,Drifting_longlines,23.66,73.4,,,1
432353000,Drifting_longlines,49.390000000000086,418.6,0.0,79.5187135613474,1
605066452,Purse_seines,30.1,157.64,,,1
564260000,Bunker,102.7,4568.0,,,1
271069011,Purse_seines|Unknown,32.15,145.75,,,2
664085000,Drifting_longlines,39.0,296.0,,,1
520050000,Drifting_longlines,29.3,225.0,,,1
367778000,Purse_seines,20.11,99.0,,,1
312932000,Reefer,65.85,1980.0,,,1
367648240,Unknown,15.24,29.0,,,1
312888000,Drifting_longlines,25.75,80.0,1.9777331901519422,0.0,1
250512000,Trawlers,64.6,1499.0,,,1
367513810,Drifting_longlines,22.735000000000003,150.5,0.00534522483824784,8.017837257372733,1
247143660,Trawlers,24.32,107.0,,,1
224110320,Drifting_longlines,20.9,81.64,,,1
510032000,Drifting_longlines,26.26,112.0,,,1
416001047,Drifting_longlines,22.1,58.43,,,1
227919000,Purse_seines,29.449999999999996,130.0,0.0,0.0,1
416001252,Drifting_longlines,23.95,73.68,,,1
247083260,Trawlers,25.3,131.0,,,1
441720000,Reefer,87.54,2623.0,3.4315424914996684,0.0,1
529584000,Bunker,88.01,3000.0,,,1
224088740,Unknown,26.64,94.9,,,1
247121420,Trawlers,26.1,108.0,,,1
660004300,Purse_seines,89.4,2666.0,,,1
367559610,Pole_and_line,23.8,123.0,,,1
416002164,Drifting_longlines,17.5,25.93,,,1
416004624,Drifting_longlines,23.9,99.82,,,1
441675000,Purse_seines,70.59,1061.0,,,1
416000159,Drifting_longlines,22.72,49.2,,,1
247145370,Drifting_longlines,24.13,82.0,,,1
451004112,Purse_seines,61.51,999.0,,,1
416002983,Drifting_longlines,22.1,49.79,,,1
250001656,Trawlers,23.4,163.0,,,1
234896000,Trawlers,24.26,,,,1
367185130,Recreational_fishing,25.9,90.0,,,1
247091160,Purse_seines,23.3,56.0,,,1
248000728,Unknown,20.4,128.0,,,1
664578000,Purse_seines,88.65,2788.0,,,1
227913000,Trawlers,24.9,85.0,,,1
224020890,Drifting_longlines,30.0,239.0,0.0,0.0,1
224042780,Purse_seines,20.5,57.5,,,1
247300080,Drifting_longlines,20.65,56.0,,,1
416000394,Drifting_longlines,26.35,97.52,,,1
271072184,Unknown,34.0,181.0,,,1
224256000,Drifting_longlines,44.33750000000001,431.9333333333334,0.1969177385221595,112.23820666538198,1
416226700,Drifting_longlines,27.3,99.45,,,1
412687110,Drifting_longlines,22.85,119.0,,,1
367767000,Purse_seines,67.775,1350.0,4.292215545113541,70.55696786488002,1
416004582,Drifting_longlines,23.95,99.75,,,1
416004363,Drifting_longlines,23.8,78.0,,,1
416501000,Purse_seines,69.26,1096.0,,,1
431253000,Drifting_longlines,49.19999999999989,418.6,0.0,79.5187135613474,1
735058805,Purse_seines,72.01,1967.0,,,1
247300220,Trawlers,24.83,115.0,,,1
432276000,Drifting_longlines,51.399999999999906,547.4,0.0,97.18953879720236,1
250440000,Trawlers,33.4,304.0,,,1
224063790,Drifting_longlines,28.0,169.0,0.0,0.0,1
247141200,Unknown,29.26,133.0,,,1
224055240,Drifting_longlines,33.0,211.0,0.0,89.35150982323863,1
247110120,Purse_seines,43.93,208.0,,,1
238187240,Unknown,29.52,183.0,,,1
512004138,Drifting_longlines,17.5,50.0,,,1
416002195,Drifting_longlines,28.2,98.47,,,1
224072140,Unknown,23.28,61.1,,,1
440925000,Drifting_longlines,47.21000000000003,398.4,0.0,104.56783651024072,1
367347000,Trollers,32.49,185.0,0.0,9.621404708847278,1
271072288,Trollers,28.1,38.0,,,1
224086790,Pole_and_line,36.0,247.0,,,1
222222222,Drifting_longlines,22.88,98.0,,,1
235005770,Trawlers,42.0,,,,1
224253000,Drifting_longlines,28.850000000000016,217.0,0.0,0.0,1
224933000,Drifting_longlines,28.0,175.3,0.0,44.865598232520036,1
201100153,Purse_seines,34.8,64.0,,,1
416001354,Drifting_longlines,20.1,28.57,,,1
416004368,Drifting_longlines,29.300000000000004,98.0,0.0,0.0,1
369501000,Trollers,21.660000000000004,71.0,1.3256157598856235,27.795169158892133,1
303141000,Drifting_longlines|Unknown,25.6,155.0,0.0,7.3880343755449935,2
256000087,Unknown,23.75,34.2,,,1
416182700,Drifting_longlines,22.09,41.35,,,1
224098930,Pole_and_line,35.6,241.0,0.0,0.0,1
520241000,Drifting_longlines,41.5,268.0,,,1
416000251,Drifting_longlines,24.56,64.93,,,1
224085250,Purse_seines,26.64,87.0,,,1
224055830,Purse_seines,21.0,55.57,,,1
416004463,Drifting_longlines,23.8,98.91,,,1
338351000,Drifting_longlines,19.6,113.0,,,1
247146140,Trawlers,28.75,161.0,,,1
431258000,Pole_and_line,31.0,119.0,,,1
529578000,Reefer,87.13000000000004,2713.0,2.101117292668599,0.0,1
247099820,Drifting_longlines,20.6,40.0,,,1
735057573,Purse_seines,68.94,1559.895,0.06414269805898293,0.11224972160325475,1
234094594,Trawlers,25.71,,,,1
271072078,Purse_seines,24.0,96.0,,,1
416002291,Drifting_longlines,25.9,79.86,,,1
247147480,Unknown,29.52,165.0,,,1
225458000,Unknown,46.3,480.0,,,1
306106000,Unknown,37.005,355.0,0.700224453810549,0.0,1
224043370,Purse_seines,23.0,52.09,,,1
627066000,Purse_seines,55.0,768.46,,,1
440357000,Purse_seines,79.6,1013.0,,,1
247055400,Trawlers,43.85,665.0,,,1
247144170,Trawlers,29.44,155.0,,,1
354753000,Unknown,306.0,170.0,,,1
367478370,Drifting_longlines,24.2,113.0,,,1
353306000,Reefer,127.38,7367.0,0.0,0.0,1
224082480,Unknown,24.8,79.83,,,1
512002262,Trawlers,19.2,80.0,,,1
224205420,Trawlers,26.5,182.85,,,1
224141830,Purse_seines,23.93,87.1,,,1
416039500,Drifting_longlines,48.599999999999994,407.4933333333333,0.0,0.35548450144729943,1
235005350,Trawlers,42.36,,,,1
238561110,Unknown,29.44,144.0,,,1
235033145,Trawlers,71.2,2247.0,,,1
416101900,Drifting_longlines,27.3,84.89,,,1
235008860,Trawlers,25.9,,,,1
601391000,Drifting_longlines|Pole_and_line,23.5,224.71999999999997,0.0,0.20686496251525407,2
224020230,Drifting_longlines,24.25,123.05,,,1
247080920,Drifting_longlines,21.88,67.0,,,1
271072516,Purse_seines,25.5,97.31,,,1
204856000,Drifting_longlines,29.46,171.0,,,1
512002845,Recreational_fishing,15.63,62.0,,,1
224086550,Trawlers,27.5,198.0,,,1
419900160,Drifting_longlines,37.5,465.0,,,1
242963000,Purse_seines,44.4,493.01,,,1
538060016,Purse_seines,71.79,1344.0,,,1
431802000,Drifting_longlines,49.390000000000086,418.6,0.0,79.5187135613474,1
244820009,Reefer,117.17999999999999,5106.666666666667,0.1297038045821186,4.803844614152596,1
636011004,Reefer,126.0,6082.0,0.0,0.0,1
416091900,Drifting_longlines,55.35,697.0,4.115823125451337,0.0,1
224107960,Unknown,25.05,100.13,,,1
367632240,Unknown,9.29,11.0,,,1
416001576,Drifting_longlines,24.2,57.15,,,1
416002017,Drifting_longlines,17.5,31.96,,,1
316001649,Trollers,22.66,80.16,0.0,14.068631774270017,1
247059800,Trawlers,43.85,665.0,,,1
664000023,Drifting_longlines,48.19000000000001,428.5,0.0,88.54829190899167,1
416000818,Drifting_longlines,22.45,54.38,,,1
366925550,Trollers,13.41,15.0,,,1
224581000,Drifting_longlines,39.0,371.9899999999999,0.0,96.03332913505551,1
366270000,Purse_seines,63.790000000000006,1349.0,0.0,70.55696786488002,1
316001125,Trollers,28.95,444.115,0.0,85.58063040197824,1
529415000,Drifting_longlines,49.1666666666666,549.5,0.07505866250407965,111.27544811014096,1
416003724,Drifting_longlines,27.8,79.64,,,1
367103350,Pole_and_line,25.0,90.0,,,1
432226000,Drifting_longlines,49.98999999999985,483.2,0.0,88.75573584372611,1
412420891,Drifting_longlines,41.0,462.0,0.0,0.0,1
520238000,Drifting_longlines,32.0,199.0,,,1
224658000,Drifting_longlines,30.0,180.0,0.0,43.23460152737353,1
367086820,Handliners,26.14,198.0,,,1
228904000,Trawlers,24.44,119.43,,,1
440646000,Drifting_longlines,47.21000000000003,389.25,0.0,10.910894511799617,1
303137000,Purse_seines,67.30444444444444,1420.111111111111,2.390685629223918,484.40077529986587,1
441062000,Drifting_longlines,49.90999999999997,441.0,0.0,111.78437293175658,1
416064900,Reefer,51.33,492.0,,,1
416001355,Drifting_longlines,25.16,95.175,0.0,0.18708286933869508,1
440941000,Drifting_longlines,47.21000000000003,429.75,0.0,86.85072031392498,1
431501404,Purse_seines,57.85,1093.0,,,1
277267000,Trawlers,81.94,2548.0,,,1
576419000,Reefer,106.86000000000031,3802.0,0.0,0.0,1
503337200,Drifting_longlines,24.900000000000002,164.0,0.0,3.000000000000002,1
271062045,Purse_seines,28.9,32.0,,,1
224188000,Drifting_longlines,29.800000000000008,186.33333333333334,1.2970380458212047,51.40113737143297,1
416000344,Drifting_longlines,22.2,56.89,,,1
367439730,Drifting_longlines,21.64,84.0,0.0,4.276179870598789,1
238752140,Unknown,30.3,128.0,,,1
576699000,Drifting_longlines,50.83999999999999,582.2,3.513588781068294,0.40406101782088594,1
416000466,Drifting_longlines,22.5,53.3,,,1
416086600,Drifting_longlines,53.149999999999984,449.0,0.0,0.0,1
412420905,Drifting_longlines,41.0,461.0,0.0,0.0,1
540006000,Drifting_longlines,24.8,153.58,,,1
441812000,Drifting_longlines,53.87666666666669,567.3333333333334,3.8718987590070078,114.33150181683222,1
416002875,Drifting_longlines,29.7,99.0,,,1
247061730,Purse_seines,21.93,50.0,,,1
432298000,Drifting_longlines,49.98999999999985,469.0,0.0,76.2000762001143,1
355069000,Reefer,92.97,2989.0,,,1
247150050,Unknown,21.21,96.0,,,1
601086800,Pole_and_line,19.6,41.31,,,1
735057523,Purse_seines,56.08,883.0,,,1
770576071,Drifting_longlines,27.65,333.0,,,1
432321000,Drifting_longlines|Research,56.0,645.0,0.0,0.0,2
416002481,Drifting_longlines,21.0,48.33,,,1
440929000,Drifting_longlines,47.21000000000003,403.6,0.0,93.00722248483413,1
225384000,Unknown,31.8,258.0,,,1
775613000,Purse_seines,62.22,957.105,3.3033489500375652,43.71859395203437,1
431700150,Pole_and_line,56.87,499.0,0.0,0.0,1
367466760,Drifting_longlines|Trollers,27.244999999999997,180.0,0.00577350269189716,10.392304845413264,2
271072405,Purse_seines,35.95,196.0,,,1
664576000,Purse_seines,84.45,3445.0,,,1
235006150,Trawlers,28.04,,,,1
367140060,Drifting_longlines,22.460000000000004,105.0,0.0,5.3452248382484875,1
416004268,Drifting_longlines,23.95,97.66,,,1
416003429,Drifting_longlines,18.55,29.49,,,1
416123900,Drifting_longlines,55.75,568.0,0.0,0.0,1
664545000,Purse_seines,79.5,2298.0,,,1
520173000,Drifting_longlines,39.6,198.0,,,1
416002998,Drifting_longlines,27.45,67.23,,,1
416120600,Drifting_longlines,56.0,530.0,0.0,0.0,1
247083860,Trawlers,27.62,84.13,,,1
416004409,Drifting_longlines,23.85,98.48,,,1
228124000,Trawlers,20.79,118.0,,,1
244563000,Trawlers,144.6,14055.0,0.0,0.0,1
247110180,Unknown|Purse_seines,38.2,149.0,0.0,70.43673284113434,2
440647000,Drifting_longlines,47.21000000000003,432.75,0.0,86.85072031392495,1
225983196,Unknown,40.0,424.0,,,1
548051500,Purse_seines,61.85,1100.0,,,1
416895000,Drifting_longlines,57.0,719.0,,,1
232005800,Trawlers,28.6,,,,1
416001424,Drifting_longlines,22.55,50.52,,,1
366939620,Pole_and_line,27.4,113.0,,,1
247121010,Trawlers,25.9,95.0,,,1
224022170,Trawlers,28.0,225.9,,,1
224143980,Unknown,20.83,116.72,,,1
224040240,Purse_seines,21.2,49.22,,,1
416210600,Drifting_longlines,27.3,99.82,,,1
664558000,Unknown,30.0,287.0,,,1
271072201,Purse_seines,36.0,57.0,,,1
368699000,Unknown,30.5,176.0,,,1
366977380,Recreational_fishing,21.94,54.0,,,1
224064850,Pole_and_line,27.19,154.0,,,1
512000102,Recreational_fishing,42.0,799.0,,,1
224004680,Pole_and_line,28.0,139.0,,,1
416002835,Drifting_longlines,20.72,49.26,,,1
431832000,Research,49.99,497.0,,,1
247151930,Drifting_longlines,28.45,168.0,,,1
431487000,Pole_and_line,56.87,499.0,0.0,0.0,1
577290000,Drifting_longlines,51.23666666666663,526.6666666666666,3.0002178324670923,93.35559761275059,1
440604000,Drifting_longlines,48.28000000000005,452.5,0.0,89.90577077722887,1
247141010,Drifting_longlines,20.48,47.0,,,1
224049860,Drifting_longlines,26.299999999999972,248.1599999999999,0.0,0.16126484181726813,1
432367000,Drifting_longlines,50.49080645161301,481.53225806451616,0.22916357955187258,88.07830850378885,1
244309000,Trawlers,99.94,3274.0,,,1
576270000,Reefer|Drifting_longlines,113.36999999999995,4521.0,0.0,0.0,2
367490140,Drifting_longlines,23.14,121.0,0.029999999999999492,7.088723439378914,1
576276000,Reefer|Drifting_longlines,99.5,3822.0,0.0,0.0,2
416004204,Drifting_longlines,36.0,196.0,0.0,0.0,1
431602020,Drifting_longlines,47.80000000000011,418.6,0.0,79.5187135613474,1
238882640,Purse_seines,40.2,328.0,,,1
245084000,Trawlers,119.65,6512.0,,,1
416000788,Drifting_longlines,20.15,39.35,,,1
247121160,Purse_seines,22.54,64.0,,,1
431101210,Drifting_longlines,48.1899999999999,451.0,0.0,84.33802953476241,1
247144220,Trawlers,26.76,108.0,,,1
664266000,Drifting_longlines,55.1,491.0,,,1
204807000,Pole_and_line,28.1,134.0,,,1
730059000,Purse_seines,36.88,1010.0,,,1
576122000,Drifting_longlines,23.8,86.0,,,1
247131680,Drifting_longlines,22.7,48.0,,,1
503220100,Drifting_longlines,23.986666666666675,101.0,0.45596697506830625,13.096923751961981,1
416175800,Drifting_longlines,29.28,98.0,,,1
227503000,Purse_seines,38.42,246.0,2.0525663378874213,0.0,1
225374000,Drifting_longlines,42.5,415.71333333333325,0.0,107.05848107100516,1
431722000,Pole_and_line,58.065,483.0,5.040547022468324,0.0,1
316001021,Trollers|Unknown,16.69,33.86,0.0,6.7665451549024125,2
224018440,Drifting_longlines,31.0,192.33333333333334,0.0,71.0969002894587,1
440663000,Bunker,99.0,4815.0,,,1
440659000,Drifting_longlines,47.20750000000002,356.5,0.004364357804718532,44.516449608142445,1
416002747,Drifting_longlines,25.8,79.86,,,1
416003484,Drifting_longlines,23.9,80.66,,,1
224024450,Drifting_longlines,22.0,104.79,0.0,0.22449944320643742,1
431723000,Drifting_longlines,49.19999999999989,418.6,0.0,79.5187135613474,1
416002566,Drifting_longlines,29.28,98.0,,,1
440822000,Purse_seines,72.205,1235.0,3.6187172154942333,523.8320341483518,1
224992000,Drifting_longlines,44.5,419.48666666666645,0.0,113.67580257657549,1
247130860,Drifting_longlines,21.25,59.0,,,1
672525000,Unknown,33.95,249.0,,,1
512000015,Trawlers,42.5,1048.0,,,1
238103440,Purse_seines,25.5,98.0,,,1
224080940,Unknown,26.53,178.49,,,1
353937000,Reefer,85.75,3260.0,,,1
250513000,Trawlers,64.6,1499.0,,,1
601500000,Drifting_longlines|Pole_and_line,23.88,355.8133333333333,0.0,63.81291557970729,2
224119550,Unknown,20.2,49.0,,,1
247145020,Unknown,29.57,158.0,,,1
440765000,Drifting_longlines,47.20750000000002,429.5,0.004364357804718532,86.41428453345299,1
224216220,Trawlers,29.62,252.0,,,1
224012480,Purse_seines,20.5,54.63,,,1
245811000,Trawlers,126.22,7005.0,,,1
664539000,Drifting_longlines,56.6,577.0,,,1
247053120,Trawlers,24.27,95.0,,,1
271072583,Purse_seines,25.65,72.05,,,1
416003452,Drifting_longlines,23.9,82.0,,,1
228854000,Trawlers,20.4,134.65,,,1
440444000,Purse_seines,68.27499999999999,776.0,0.005345224838251078,181.73764450044857,1
416000369,Drifting_longlines,22.0,48.85,,,1
224312790,Unknown,8.95,3.39,,,1
356609000,Reefer,140.0,9070.0,0.0,0.0,1
369060000,Drifting_longlines,27.275000000000002,141.0,0.005345224838249965,7.483314773547884,1
416002378,Drifting_longlines,18.5,29.64,,,1
247122110,Trawlers,24.0,68.0,,,1
227317410,Trawlers,24.9,111.0,,,1
263422240,Drifting_longlines,20.5,87.03,,,1
247144920,Trawlers,29.57,165.0,,,1
345080028,Purse_seines,69.18,1280.0,,,1
224106440,Purse_seines,22.5,64.7,,,1
227532000,Set_gillnets,24.900000000000002,180.0,0.0,38.48561883538911,1
247140460,Drifting_longlines,21.8,64.0,,,1
366746210,Recreational_fishing,24.07,83.0,,,1
367403980,Drifting_longlines,21.335,37.0,0.005773502691897502,0.0,1
224106140,Purse_seines,22.4,57.99,,,1
440116000,Reefer,96.78,3437.0,,,1
576574000,Purse_seines,80.60499999999999,2234.0,0.005773502691900578,0.0,1
416003869,Drifting_longlines,24.8,85.8,,,1
529268000,Reefer,112.9,4056.0,,,1
416002257,Drifting_longlines,29.36,98.33,,,1
263401240,Drifting_longlines,23.0,125.95,,,1
247100930,Trawlers,27.4,124.0,,,1
512392000,Trawlers,32.7,317.0,,,1
366794430,Pole_and_line,22.6,113.0,,,1
412329403,Drifting_longlines,40.22,357.0,0.0,0.0,1
416002039,Drifting_longlines,28.3,98.17,,,1
416000189,Drifting_longlines,20.1,40.2,,,1
416002216,Drifting_longlines,24.9,79.56,,,1
416670000,Drifting_longlines,49.88,424.0,,,1
366135000,Drifting_longlines,24.685000000000002,127.0,0.005773502691897502,0.0,1
367015730,Recreational_fishing,41.0,98.0,,,1
416000528,Drifting_longlines,19.81,35.74,,,1
416213800,Drifting_longlines,29.2,98.0,0.0,0.0,1
224089290,Unknown,26.48,82.15,,,1
345080029,Purse_seines,63.39,1196.0,,,1
355651000,Purse_seines,61.17,1059.0,,,1
416194500,Drifting_longlines,19.3,41.28,,,1
224501000,Purse_seines,74.725,2107.0,5.12218451381326,0.0,1
224058130,Unknown,24.86,61.56,,,1
204826000,Pole_and_line,31.14,166.0,,,1
228967000,Handliners|Pole_and_line,33.53,370.0,0.0,0.0,2
263402680,Drifting_longlines,20.5,128.73,,,1
416313000,Drifting_longlines,56.0,516.0,,,1
232326000,Set_gillnets|Drifting_longlines,35.28,315.0,0.0,0.0,2
247142430,Drifting_longlines,22.75,74.0,,,1
367401480,Pole_and_line,20.01,148.0,,,1
354617000,Reefer,83.85,2453.0,,,1
416000776,Drifting_longlines,21.8,49.07,,,1
432426000,Drifting_longlines,49.98999999999985,483.2,0.0,88.75573584372611,1
367548870,Pole_and_line,19.76,49.0,,,1
416308000,Drifting_longlines|Reefer,80.45,1872.0,2.944486372867087,0.0,2
224049530,Drifting_longlines,27.84999999999997,181.09999999999994,0.0,29.50305875990616,1
412500156,Drifting_longlines,32.7,225.0,,,1
225319000,Drifting_longlines,40.55999999999996,399.0,0.0,0.0,1
431200740,Drifting_longlines,50.59000000000009,553.6,0.0,112.63808729589392,1
440808000,Drifting_longlines,46.568000000000005,399.2,0.016080605044145907,120.0612638227129,1
247111730,Purse_seines,41.98,280.0,0.0,0.0,1
224069970,Drifting_longlines,23.0,107.09,0.0,0.09621404708847642,1
250001885,Trawlers,23.21,216.0,,,1
367499870,Trollers,14.69,34.0,,,1
441018000,Drifting_longlines,46.909999999999975,432.75,0.0,86.85072031392498,1
412420896,Drifting_longlines,41.0,462.0,0.0,0.0,1
431704330,Drifting_longlines,49.63333333333325,447.57920634920634,2.9933259094191507,92.36032957587946,1
431864000,Drifting_longlines,51.19999999999988,483.2,0.0,88.75573584372611,1
367721000,Unknown|Trollers,23.77,93.5,0.0,5.196152422706632,2
412421023,Drifting_longlines,37.0,317.0,0.0,0.0,1
338081000,Drifting_longlines,21.335,103.0,0.005345224838249644,5.3452248382484875,1
224098420,Drifting_longlines,28.0,184.0,0.0,0.0,1
224130000,Drifting_longlines,38.0,373.95000000000005,0.0,75.81795666721365,1
416008800,Drifting_longlines,52.64999999999999,496.0,0.0,0.0,1
224567000,Trawlers,55.62,665.0,,,1
416001717,Drifting_longlines,21.76,43.79,,,1
